customer_id,first_name,last_name,payment_count,total_amount,avg_payment,max_payment,risk_flag
503,ANGEL,BARCLAY,10,41.90000000000001,4.190000000000001,6.99,0
106,CONNIE,WALLACE,10,41.900000000000006,4.19,7.99,0
116,VICTORIA,GIBSON,10,41.900000000000006,4.19,6.99,0
325,TIMOTHY,BUNN,10,41.900000000000006,4.19,9.99,0
523,HARVEY,GUAJARDO,10,41.900000000000006,4.19,6.99,0
547,KURT,EMMONS,10,41.900000000000006,4.19,4.99,0
338,DENNIS,GILMAN,10,40.90000000000001,4.090000000000002,7.99,0
180,STACY,CUNNINGHAM,10,40.900000000000006,4.090000000000001,9.99,0
414,VINCENT,RALSTON,10,40.9,4.09,10.99,0
153,SUZANNE,NICHOLS,10,39.900000000000006,3.9900000000000007,9.99,0
382,VICTOR,BARKLEY,10,39.900000000000006,3.9900000000000007,9.99,0
394,CHRIS,BROTHERS,10,38.90000000000001,3.8900000000000015,6.99,0
164,JOANN,GARDNER,10,38.900000000000006,3.8900000000000006,6.99,0
159,JILL,HAWKINS,10,38.9,3.8899999999999997,7.99,0
374,JEREMY,HURTADO,10,38.9,3.8899999999999997,7.99,0
189,LORETTA,CARPENTER,10,37.90000000000001,3.7900000000000014,5.99,0
200,JEANNE,LAWSON,10,37.90000000000001,3.7900000000000014,6.99,0
589,TRACY,HERRMANN,10,37.9,3.79,9.99,0
72,THERESA,WATSON,10,36.900000000000006,3.6900000000000004,5.99,0
401,TONY,CARRANZA,10,36.900000000000006,3.6900000000000004,8.99,0
416,JEFFERY,PINSON,10,36.900000000000006,3.6900000000000004,7.99,0
192,LAURIE,LAWRENCE,10,35.900000000000006,3.5900000000000007,7.99,0
16,SANDRA,MARTIN,10,34.9,3.4899999999999998,5.99,0
298,ERIKA,PENA,10,32.9,3.29,7.99,0
474,DUSTIN,GILLETTE,10,31.9,3.19,7.99,0
463,DARRELL,POWER,10,30.900000000000006,3.0900000000000007,7.99,0
151,MEGAN,PALMER,10,29.900000000000006,2.9900000000000007,4.99,0
361,LAWRENCE,LAWTON,10,29.9,2.9899999999999998,4.99,0
445,MICHEAL,FORMAN,10,29.899999999999995,2.9899999999999993,8.99,1
557,FELIX,GAFFNEY,10,26.9,2.69,6.99,0
252,MATTIE,HOFFMAN,10,20.900000000000002,2.0900000000000003,5.99,0
