average_payment,customer_id,customer_name,max_payment,payment_count,total_amount
4.626363636363636,447,CLIFFORD BOWENS,8.99,11,50.89
4.626363636363637,389,ALAN KAHN,8.99,11,50.89000000000001
4.626363636363638,112,ROSA REYNOLDS,6.99,11,50.890000000000015
4.626363636363638,488,SHANE MILLARD,8.99,11,50.890000000000015
4.6328571428571435,490,SAM MCDUFFIE,8.99,14,64.86000000000001
4.6328571428571435,531,JAMIE WAUGH,6.99,14,64.86000000000001
4.6328571428571435,63,ASHLEY RICHARDSON,8.99,14,64.86000000000001
4.637058823529411,332,STEPHEN QUALLS,8.99,17,78.82999999999998
4.656666666666667,193,KATIE ELLIOTT,6.99,6,27.940000000000005
4.656666666666667,246,MARIAN MENDOZA,7.99,6,27.940000000000005
4.656666666666667,308,THOMAS GRIGSBY,8.99,6,27.940000000000005
4.656666666666667,376,RANDY GAITHER,8.99,15,69.85000000000001
4.656666666666667,549,NELSON CHRISTENSON,9.99,9,41.910000000000004
4.656666666666668,176,JUNE CARROLL,6.99,12,55.88000000000002
4.656666666666668,226,MAUREEN LITTLE,9.99,9,41.91000000000001
4.656666666666668,316,STEVEN CURLEY,7.99,12,55.88000000000002
4.656666666666668,363,ROY WHITING,8.99,15,69.85000000000002
4.656666666666668,509,RAUL FORTIER,8.99,9,41.91000000000001
4.656666666666668,539,MATHEW BOLIN,7.99,12,55.88000000000002
4.677499999999999,462,WARREN SHERROD,8.99,16,74.83999999999999
4.6775,292,MISTY LAMBERT,8.99,16,74.84
4.682307692307694,206,TERRI VASQUEZ,6.99,13,60.87000000000002
4.682307692307694,23,SARAH LEWIS,9.99,13,60.87000000000001
4.682307692307694,393,PHILIP CAUSEY,8.99,13,60.87000000000002
4.682307692307694,513,DUANE TUBBS,9.99,13,60.87000000000001
4.682307692307694,66,JANICE WARD,8.99,13,60.87000000000001
4.6899999999999995,506,LESLIE SEWARD,9.99,10,46.9
4.69,453,CALVIN MARTEL,8.99,10,46.900000000000006
4.690000000000001,293,MAE FLETCHER,9.99,10,46.90000000000001
4.690000000000001,73,BEVERLY BROOKS,9.99,10,46.90000000000001
4.704285714285715,162,LAUREN HUDSON,7.99,7,32.93
4.7042857142857155,174,YVONNE WATKINS,7.99,7,32.93000000000001
4.7042857142857155,223,MELINDA FERNANDEZ,7.99,7,32.93000000000001
4.7042857142857155,433,DON BONE,8.99,14,65.86000000000001
4.7042857142857155,579,DARYL LARUE,9.99,14,65.86000000000001
4.7042857142857155,594,EDUARDO HIATT,8.99,14,65.86000000000001
4.723333333333334,573,BYRON BOX,10.99,15,70.85000000000001
4.7233333333333345,41,STEPHANIE MITCHELL,9.99,15,70.85000000000002
4.740000000000001,170,BEATRICE ARNOLD,9.99,12,56.88000000000001
4.740000000000001,218,VERA MCCOY,8.99,8,37.92000000000001
4.740000000000001,432,EDWIN BURK,6.99,12,56.88000000000002
4.754705882352941,225,ARLENE HARVEY,7.99,17,80.83
4.754705882352941,50,DIANE COLLINS,10.99,17,80.83
4.75923076923077,13,KAREN JACKSON,11.99,13,61.87000000000002
4.767777777777777,178,MARION SNYDER,10.99,18,85.82
4.767777777777778,238,NELLIE GARRETT,8.99,9,42.910000000000004
4.767777777777778,279,DIANNE SHELTON,9.99,9,42.910000000000004
4.767777777777778,545,JULIO NOLAND,8.99,9,42.910000000000004
4.79,475,PEDRO CHESTNUT,9.99,15,71.85
4.790000000000001,294,SHELLY WATTS,7.99,10,47.90000000000001
4.790000000000001,47,FRANCES PARKER,9.99,10,47.900000000000006
4.790000000000001,74,DENISE KELLY,7.99,10,47.90000000000001
4.802499999999999,309,CHRISTOPHER GRECO,8.99,16,76.83999999999999
4.808181818181819,355,TERRY GRISSOM,6.99,11,52.89000000000001
4.808181818181819,577,CLIFTON MALCOLM,8.99,11,52.89000000000001
4.823333333333334,344,HENRY BILLINGSLEY,5.99,6,28.940000000000005
4.823333333333334,421,LEE HAWKS,8.99,12,57.88000000000001
4.836153846153847,307,JOSEPH JOY,10.99,13,62.87000000000001
4.847142857142857,430,RAY HOULE,6.99,7,33.93
4.847142857142858,247,STELLA MORENO,6.99,7,33.93000000000001
4.847142857142858,398,ANTONIO MEEK,7.99,7,33.93000000000001
4.847142857142858,497,GILBERT SLEDGE,9.99,14,67.86000000000001
4.847142857142858,541,DARREN WINDHAM,8.99,7,33.93000000000001
4.865000000000001,372,STEVE MACKENZIE,8.99,16,77.84000000000002
4.87235294117647,209,TONYA CHAPMAN,8.99,17,82.83
4.8788888888888895,295,DAISY BATES,9.99,18,87.82000000000001
4.87888888888889,17,DONNA THOMPSON,8.99,9,43.91000000000001
4.87888888888889,352,ALBERT CROUSE,7.99,9,43.91000000000001
4.87888888888889,95,PAULA BRYANT,6.99,9,43.91000000000001
4.890000000000001,587,SERGIO STANFIELD,8.99,10,48.900000000000006
4.8900000000000015,105,DAWN SULLIVAN,9.99,10,48.90000000000001
4.8900000000000015,301,ROBERT BAUGHMAN,6.99,10,48.90000000000001
4.899090909090909,334,RAYMOND MCWHORTER,7.99,11,53.89000000000001
4.89909090909091,11,LISA ANDERSON,9.99,11,53.890000000000015
4.906666666666668,221,BESSIE MORRISON,8.99,12,58.88000000000002
4.906666666666668,486,GLEN TALBERT,8.99,12,58.88000000000002
4.906666666666668,51,ALICE STEWART,9.99,12,58.88000000000002
4.91857142857143,179,DANA HART,8.99,14,68.86000000000001
4.923333333333334,39,DEBRA NELSON,8.99,15,73.85000000000001
4.923333333333334,502,BRETT CORNWELL,8.99,15,73.85000000000001
4.934444444444444,257,MARSHA DOUGLAS,6.99,18,88.82
4.989999999999998,459,TOMMY COLLAZO,10.99,18,89.81999999999998
4.990000000000001,149,VALERIE BLACK,10.99,11,54.890000000000015
4.990000000000001,220,CHARLENE ALVAREZ,10.99,12,59.88000000000001
4.990000000000001,345,CARL ARTIS,8.99,10,49.90000000000001
4.990000000000001,427,JESUS MCCARTNEY,7.99,10,49.90000000000001
4.990000000000001,532,NEIL RENNER,8.99,14,69.86000000000001
4.990000000000001,544,CODY NOLEN,9.99,6,29.940000000000005
4.990000000000001,548,ALLAN CORNISH,7.99,6,29.940000000000005
4.990000000000001,555,DWIGHT LOMBARDI,7.99,6,29.940000000000005
5.0566666666666675,591,KENT ARSENAULT,11.99,15,75.85000000000001
5.061428571428571,172,BERNICE WILLIS,7.99,14,70.86
5.073333333333335,284,SONIA GREGORY,8.99,12,60.88000000000002
5.090000000000002,321,KEVIN SCHULER,8.99,10,50.90000000000001
5.0952631578947365,137,RHONDA KENNEDY,8.99,19,96.80999999999999
5.101111111111113,429,FREDERICK ISBELL,7.99,9,45.91000000000001
5.101111111111113,455,JON WILES,8.99,9,45.91000000000001
5.1328571428571435,417,TRAVIS ESTEP,9.99,7,35.93000000000001
5.143846153846155,467,ALVIN DELOACH,8.99,13,66.87000000000002
5.156666666666667,379,CARLOS COUGHLIN,7.99,6,30.940000000000005
5.156666666666668,403,MIKE WAY,7.99,12,61.88000000000002
5.156666666666668,80,MARILYN ROSS,8.99,12,61.88000000000002
5.171818181818183,495,CHARLIE BESS,9.99,11,56.89000000000001
5.171818181818183,528,CLAUDE HERZOG,9.99,11,56.89000000000001
5.171818181818183,87,WANDA PATTERSON,8.99,11,56.890000000000015
5.19,194,KRISTEN CHAVEZ,7.99,5,25.950000000000003
5.19,484,ROBERTO VU,9.99,15,77.85000000000001
5.190000000000001,400,BRYAN HARDISON,6.99,10,51.90000000000001
5.212222222222221,144,CLARA SHAW,9.99,18,93.81999999999998
5.212222222222223,269,CASSANDRA WALTERS,9.99,9,46.91000000000001
5.212222222222223,516,ELMER NOE,6.99,9,46.91000000000001
5.24,310,DANIEL CABRAL,10.99,8,41.92
5.240000000000001,337,JERRY JORDON,8.99,12,62.88000000000001
5.240000000000001,460,LEON BOSTIC,7.99,8,41.92000000000001
5.256666666666667,92,TINA SIMMONS,8.99,15,78.85000000000001
5.262727272727274,504,NATHANIEL ADAM,9.99,11,57.89000000000001
5.275714285714287,127,ELAINE STEVENS,6.99,7,36.93000000000001
5.275714285714287,146,JAMIE RICE,7.99,7,36.93000000000001
5.275714285714287,55,DORIS REED,7.99,7,36.93000000000001
5.297692307692308,285,MIRIAM MCKINNEY,9.99,13,68.87
5.2976923076923095,3,LINDA WILLIAMS,10.99,13,68.87000000000002
5.323333333333333,479,ZACHARY HITE,8.99,15,79.85
5.323333333333335,331,ERIC ROBERT,10.99,12,63.88000000000002
5.347142857142857,508,MILTON HOWLAND,9.99,14,74.86
5.365000000000001,493,BRENT HARKINS,7.99,8,42.92000000000001
5.374615384615385,100,ROBIN HAYES,8.99,13,69.87
5.374615384615385,49,JOYCE EDWARDS,10.99,13,69.87
5.378888888888889,522,ARNOLD HAVENS,9.99,18,96.82
5.390000000000001,117,EDITH MCDONALD,9.99,5,26.950000000000003
5.3900000000000015,259,LENA JENSEN,7.99,10,53.90000000000001
5.3900000000000015,44,MARIE TURNER,9.99,10,53.90000000000001
5.3900000000000015,582,ANDY VANHORN,9.99,10,53.90000000000001
5.406666666666667,84,SARA PERRY,9.99,12,64.88000000000001
5.406666666666667,86,JACQUELINE LONG,10.99,12,64.88000000000001
5.418571428571428,2,PATRICIA JOHNSON,10.99,14,75.86
5.41857142857143,451,JIM REA,8.99,7,37.93000000000001
5.434444444444445,483,VERNON CHAPA,9.99,9,48.910000000000004
5.434444444444446,472,GREG ROBINS,6.99,9,48.91000000000001
5.434444444444446,552,HUGH WALDROP,8.99,9,48.91000000000001
5.434444444444446,571,JOHNNIE CHISHOLM,8.99,9,48.91000000000001
5.444545454545456,7,MARIA MILLER,8.99,11,59.890000000000015
5.451538461538463,585,PERRY SWAFFORD,9.99,13,70.87000000000002
5.490000000000001,216,NATALIE MEYER,8.99,6,32.940000000000005
5.490000000000001,443,FRANCISCO SKIDMORE,9.99,10,54.90000000000001
5.490000000000001,464,JEROME KENYON,6.99,6,32.940000000000005
5.490000000000001,480,COREY HAUSER,9.99,8,43.92000000000001
5.490000000000001,61,KATHERINE RIVERA,7.99,6,32.940000000000005
5.535454545454547,491,RICK MATTOX,8.99,11,60.890000000000015
5.535454545454547,59,CHERYL MURPHY,8.99,11,60.890000000000015
5.59,346,ARTHUR SIMPKINS,8.99,15,83.85
5.615000000000001,48,ANN EVANS,7.99,8,44.92000000000001
5.656666666666666,505,RAFAEL ABNEY,9.99,6,33.94
5.695882352941176,470,GORDON ALLARD,10.99,17,96.82999999999998
5.739999999999999,583,MARSHALL THORN,9.99,12,68.88
5.740000000000001,205,EILEEN CARR,7.99,8,45.92000000000001
5.740000000000001,311,PAUL TROUT,8.99,8,45.92000000000001
5.8081818181818194,187,BRITTANY RILEY,10.99,11,63.890000000000015
5.823333333333334,19,RUTH MARTINEZ,9.99,6,34.940000000000005
5.847142857142858,203,TARA RYAN,10.99,7,40.93000000000001
5.847142857142858,212,WILMA RICHARDS,10.99,7,40.93000000000001
5.8900000000000015,477,DAN PAINE,10.99,10,58.90000000000001
5.89909090909091,82,KATHRYN COLEMAN,9.99,11,64.89000000000001
5.990000000000001,249,DORA MEDINA,9.99,8,47.92000000000001
5.990000000000001,426,BRADLEY MOTLEY,10.99,11,65.89000000000001
5.990000000000001,542,LONNIE TIRADO,9.99,8,47.92000000000001
6.073333333333333,181,ANA BRADLEY,9.99,12,72.88
6.101111111111113,343,DOUGLAS GRAF,9.99,9,54.91000000000001
6.115000000000001,524,JARED ELY,8.99,8,48.92000000000001
6.156666666666666,37,PAMELA BAKER,9.99,6,36.94
6.156666666666667,272,KAY CALDWELL,10.99,6,36.940000000000005
