customer_id,customer_first_name,customer_last_name,country_name,city_name,payment_day,daily_payment_count,daily_payment_amount,avg_30d_payment_count,avg_30d_payment_amount,customer_store_id,last_payment_staff_store_id,last_staff_id,last_staff_first_name,last_staff_last_name,last_payment_id,last_payment_ts,linked_rental_count,overdue_return_share,country_day_amount_rank,suspicious_reason
354,JUSTIN,NGO,Brazil,Santo Andr,2005-06-18,1,4.99,1.0,1.24,2,1,1,Mike,Hillyer,9555,2005-06-18 06:31:29.000,1,1.0,6,amount_over_3x
410,CURTIS,IRBY,Canada,Richmond Hill,2005-06-18,2,10.98,1.0,2.99,2,2,2,Jon,Stephens,11088,2005-06-18 16:10:46.000,2,1.0,1,amount_over_3x
384,ERNEST,STEPP,China,Huaian,2005-06-18,2,13.98,1.2,2.79,2,2,2,Jon,Stephens,10400,2005-06-18 23:44:21.000,2,1.0,1,amount_over_3x
233,LILLIE,KIM,Egypt,Idfu,2005-06-18,3,10.97,1.0,2.99,2,2,2,Jon,Stephens,6273,2005-06-18 18:52:30.000,3,0.3333,1,amount_over_3x
297,SHERRI,RHODES,India,Ahmadnagar,2005-06-18,3,16.97,1.0,2.99,1,2,2,Jon,Stephens,8053,2005-06-18 11:29:22.000,3,0.3333,1,amount_over_3x
170,BEATRICE,ARNOLD,India,Udaipur,2005-06-18,1,8.99,1.0,2.74,1,2,2,Jon,Stephens,4608,2005-06-18 16:59:34.000,1,1.0,5,amount_over_3x
446,THEODORE,CULP,India,Uluberia,2005-06-18,2,8.98,1.0,2.32,2,2,2,Jon,Stephens,12029,2005-06-18 10:59:36.000,2,0.5,6,amount_over_3x
185,ROBERTA,HARPER,Iran,Shahr-e Kord,2005-06-18,1,4.99,1.0,1.66,1,1,1,Mike,Hillyer,5023,2005-06-18 19:44:08.000,1,0.0,1,amount_over_3x
102,CRYSTAL,FORD,Israel,Ashdod,2005-06-18,1,8.99,1.0,2.74,1,2,2,Jon,Stephens,2740,2005-06-18 17:21:24.000,1,1.0,1,amount_over_3x
478,LEWIS,LYMAN,Israel,Ashqelon,2005-06-18,1,4.99,1.0,0.99,1,2,2,Jon,Stephens,12908,2005-06-18 13:00:51.000,1,1.0,2,amount_over_3x
194,KRISTEN,CHAVEZ,Japan,Hino,2005-06-18,3,14.97,1.0,4.66,2,1,1,Mike,Hillyer,5249,2005-06-18 20:01:43.000,3,0.6667,1,amount_over_3x
147,JOANNE,ROBERTSON,Japan,Urawa,2005-06-18,2,7.98,1.0,0.99,2,1,1,Mike,Hillyer,3981,2005-06-18 19:36:50.000,2,1.0,4,amount_over_3x
582,ANDY,VANHORN,Mexico,Huejutla de Reyes,2005-06-18,1,7.99,1.0,1.99,2,1,1,Mike,Hillyer,15590,2005-06-18 11:15:27.000,1,1.0,2,amount_over_3x
256,MABEL,HOLLAND,Myanmar,Monywa,2005-06-18,2,11.98,1.14,3.42,2,1,1,Mike,Hillyer,6898,2005-06-18 15:00:04.000,2,0.5,1,amount_over_3x
434,EDDIE,TOMLIN,Philippines,Ozamis,2005-06-18,3,15.97,1.0,4.32,1,1,1,Mike,Hillyer,11696,2005-06-18 22:15:09.000,3,1.0,1,amount_over_3x
360,RALPH,MADRIGAL,Puerto Rico,Arecibo,2005-06-18,1,6.99,1.0,2.32,2,2,2,Jon,Stephens,9712,2005-06-18 16:24:45.000,1,1.0,1,amount_over_3x
132,ESTHER,CRAWFORD,South Africa,Botshabelo,2005-06-18,2,5.98,1.0,0.99,2,1,1,Mike,Hillyer,3560,2005-06-18 15:18:49.000,2,0.0,2,amount_over_3x
145,LUCILLE,HOLMES,South Africa,Soshanguve,2005-06-18,1,4.99,1.0,0.99,1,2,2,Jon,Stephens,3922,2005-06-18 06:29:52.000,1,0.0,3,amount_over_3x
576,MORRIS,MCCARTER,Taiwan,Fengshan,2005-06-18,2,9.98,1.0,2.99,2,2,2,Jon,Stephens,15428,2005-06-18 18:58:12.000,2,0.5,1,amount_over_3x
149,VALERIE,BLACK,United States,Brockton,2005-06-18,3,18.97,1.0,4.49,1,2,2,Jon,Stephens,4064,2005-06-18 15:17:59.000,3,1.0,1,amount_over_3x
382,VICTOR,BARKLEY,United States,Manchester,2005-06-18,4,10.96,1.0,2.99,2,1,1,Mike,Hillyer,10347,2005-06-18 23:56:44.000,4,0.25,3,amount_over_3x
213,GINA,WILLIAMSON,Yemen,Taizz,2005-06-18,2,6.98,1.0,2.32,1,1,1,Mike,Hillyer,5777,2005-06-18 23:44:08.000,2,0.5,2,amount_over_3x
331,ERIC,ROBERT,Argentina,Santa F,2005-06-19,2,9.98,1.0,2.32,1,1,1,Mike,Hillyer,8936,2005-06-19 05:06:14.000,2,1.0,2,amount_over_3x
354,JUSTIN,NGO,Brazil,Santo Andr,2005-06-19,1,6.99,1.0,1.99,2,1,1,Mike,Hillyer,9556,2005-06-19 17:52:14.000,1,1.0,2,amount_over_3x
267,MARGIE,WADE,China,Lengshuijiang,2005-06-19,4,22.96,1.2,5.99,1,2,2,Jon,Stephens,7218,2005-06-19 16:55:59.000,4,0.75,1,amount_over_3x
313,DONALD,MAHON,China,Ezhou,2005-06-19,2,12.98,1.25,3.24,2,2,2,Jon,Stephens,8487,2005-06-19 14:12:22.000,2,0.5,2,amount_over_3x
283,FELICIA,SUTTON,China,Korla,2005-06-19,2,10.98,1.5,3.49,1,2,2,Jon,Stephens,7656,2005-06-19 23:06:00.000,2,0.5,3,amount_over_3x
129,CARRIE,PORTER,China,Liaocheng,2005-06-19,3,9.97,1.0,0.99,1,2,2,Jon,Stephens,3473,2005-06-19 18:58:53.000,3,0.6667,4,amount_over_3x
138,HAZEL,WARREN,China,Hohhot,2005-06-19,1,7.99,1.0,1.49,1,1,1,Mike,Hillyer,3724,2005-06-19 15:14:55.000,1,1.0,7,amount_over_3x
90,RUBY,WASHINGTON,China,Meixian,2005-06-19,1,6.99,1.0,0.99,2,2,2,Jon,Stephens,2442,2005-06-19 05:02:36.000,1,1.0,9,amount_over_3x
589,TRACY,HERRMANN,Ecuador,Loja,2005-06-19,2,17.98,1.25,5.24,1,1,1,Mike,Hillyer,15770,2005-06-19 13:57:08.000,2,1.0,1,amount_over_3x
262,PATSY,DAVIDSON,Ecuador,Portoviejo,2005-06-19,2,15.98,1.0,3.99,2,2,2,Jon,Stephens,7073,2005-06-19 23:06:28.000,2,1.0,2,amount_over_3x
423,ALFRED,CASILLAS,Egypt,Sawhaj,2005-06-19,2,13.98,1.0,2.49,2,2,2,Jon,Stephens,11427,2005-06-19 17:04:35.000,2,1.0,1,amount_over_3x
478,LEWIS,LYMAN,Israel,Ashqelon,2005-06-19,3,20.97,1.0,2.99,1,2,2,Jon,Stephens,12911,2005-06-19 17:34:39.000,3,1.0,1,amount_over_3x
309,CHRISTOPHER,GRECO,Italy,Brescia,2005-06-19,3,20.97,1.0,4.32,1,2,2,Jon,Stephens,8386,2005-06-19 12:50:56.000,3,1.0,1,amount_over_3x
29,ANGELA,HERNANDEZ,Japan,Shimonoseki,2005-06-19,5,15.95,1.0,1.99,2,2,2,Jon,Stephens,787,2005-06-19 19:18:09.000,5,0.4,1,amount_over_3x_and_count_at_least_5
193,KATIE,ELLIOTT,Kenya,Kisumu,2005-06-19,2,11.98,1.0,3.99,2,2,2,Jon,Stephens,5224,2005-06-19 22:52:14.000,2,0.5,1,amount_over_3x
81,ANDREA,HENDERSON,Madagascar,Mahajanga,2005-06-19,2,7.98,1.0,0.99,1,1,1,Mike,Hillyer,2198,2005-06-19 23:11:48.000,2,1.0,1,amount_over_3x
360,RALPH,MADRIGAL,Puerto Rico,Arecibo,2005-06-19,2,10.98,1.0,3.49,2,2,2,Jon,Stephens,9714,2005-06-19 18:19:33.000,2,1.0,1,amount_over_3x
139,AMBER,DIXON,Taiwan,Touliu,2005-06-19,2,8.98,1.0,2.99,1,2,2,Jon,Stephens,3757,2005-06-19 14:49:42.000,2,0.5,1,amount_over_3x
212,WILMA,RICHARDS,United States,Bellevue,2005-06-19,1,9.99,1.5,2.49,2,2,2,Jon,Stephens,5756,2005-06-19 15:58:38.000,1,1.0,1,amount_over_3x
590,SETH,HANNON,Bahrain,al-Manama,2005-06-20,2,16.98,1.0,4.49,2,1,1,Mike,Hillyer,15797,2005-06-20 07:33:29.000,2,1.0,1,amount_over_3x
384,ERNEST,STEPP,China,Huaian,2005-06-20,3,18.97,1.33,4.65,2,2,2,Jon,Stephens,10403,2005-06-20 16:48:58.000,3,1.0,1,amount_over_3x
424,KYLE,SPURLOCK,China,Shanwei,2005-06-20,2,11.98,1.0,0.99,2,1,1,Mike,Hillyer,11452,2005-06-20 21:32:32.000,2,0.5,2,amount_over_3x
258,MYRTLE,FLEMING,Dominican Republic,Santiago de los Caballeros,2005-06-20,1,8.99,1.0,1.99,1,2,2,Jon,Stephens,6958,2005-06-20 04:50:45.000,1,1.0,1,amount_over_3x
153,SUZANNE,NICHOLS,Indonesia,Jakarta,2005-06-20,2,10.98,1.0,0.99,2,1,1,Mike,Hillyer,4160,2005-06-20 05:49:27.000,2,0.5,2,amount_over_3x
349,JOE,GILLILAND,Philippines,Imus,2005-06-20,2,15.98,1.0,2.99,2,1,1,Mike,Hillyer,9438,2005-06-20 13:59:21.000,2,1.0,1,amount_over_3x
46,CATHERINE,CAMPBELL,Russian Federation,Moscow,2005-06-20,2,13.98,1.17,4.16,2,2,2,Jon,Stephens,1264,2005-06-20 08:06:18.000,2,0.5,1,amount_over_3x
132,ESTHER,CRAWFORD,South Africa,Botshabelo,2005-06-20,2,9.98,1.33,3.32,2,1,1,Mike,Hillyer,3563,2005-06-20 18:23:30.000,2,0.0,1,amount_over_3x
395,JOHNNY,TURPIN,Sudan,al-Qadarif,2005-06-20,1,4.99,1.5,1.49,2,1,1,Mike,Hillyer,10697,2005-06-20 11:51:59.000,1,0.0,1,amount_over_3x
13,KAREN,JACKSON,Turkey,Osmaniye,2005-06-20,2,11.98,1.0,3.99,2,1,1,Mike,Hillyer,334,2005-06-20 12:45:33.000,2,0.5,1,amount_over_3x
113,CINDY,FISHER,Venezuela,Cuman,2005-06-20,3,16.97,1.0,2.59,2,1,1,Mike,Hillyer,3036,2005-06-20 21:21:15.000,3,0.6667,1,amount_over_3x
431,JOEL,FRANCISCO,Bolivia,Sucre,2005-06-21,2,15.98,1.2,4.59,2,2,2,Jon,Stephens,11627,2005-06-21 13:20:31.000,2,1.0,1,amount_over_3x
591,KENT,ARSENAULT,Brazil,Juiz de Fora,2005-06-21,2,7.98,1.0,0.99,1,2,2,Jon,Stephens,15819,2005-06-21 19:14:58.000,2,0.5,3,amount_over_3x
550,GUY,BROWNLEE,China,Zhoushan,2005-06-21,2,20.98,1.25,6.74,2,1,1,Mike,Hillyer,14754,2005-06-21 05:18:27.000,2,1.0,1,amount_over_3x
552,HUGH,WALDROP,China,Haining,2005-06-21,1,4.99,1.0,0.99,2,2,2,Jon,Stephens,14808,2005-06-21 15:30:11.000,1,0.0,6,amount_over_3x
175,ANNETTE,OLSON,India,Allappuzha (Alleppey),2005-06-21,1,4.99,1.0,0.99,1,2,2,Jon,Stephens,4740,2005-06-21 04:49:07.000,1,0.0,8,amount_over_3x
185,ROBERTA,HARPER,Iran,Shahr-e Kord,2005-06-21,2,9.98,1.0,2.49,1,1,1,Mike,Hillyer,5025,2005-06-21 08:51:44.000,2,0.5,2,amount_over_3x
277,OLGA,JIMENEZ,Nigeria,Ogbomosho,2005-06-21,3,13.97,1.0,4.39,2,1,1,Mike,Hillyer,7502,2005-06-21 10:57:27.000,3,0.3333,1,amount_over_3x
501,RUBEN,GEARY,Poland,Lublin,2005-06-21,2,13.98,2.0,2.98,1,1,1,Mike,Hillyer,13493,2005-06-21 16:44:31.000,2,1.0,1,amount_over_3x
395,JOHNNY,TURPIN,Sudan,al-Qadarif,2005-06-21,2,7.98,1.33,2.65,2,1,1,Mike,Hillyer,10699,2005-06-21 14:37:55.000,2,0.5,1,amount_over_3x
369,FRED,WHEAT,Mexico,Jurez,2005-07-05,1,6.99,1.0,0.99,2,1,1,Mike,Hillyer,9980,2005-07-05 23:37:13.000,1,1.0,1,amount_over_3x
586,KIRK,STCLAIR,Taiwan,Tsaotun,2005-07-05,1,6.99,1.0,1.99,1,2,2,Jon,Stephens,15694,2005-07-05 23:30:36.000,1,1.0,1,amount_over_3x
159,JILL,HAWKINS,Austria,Linz,2005-07-06,1,5.99,1.0,0.99,1,2,2,Jon,Stephens,4330,2005-07-06 20:11:10.000,1,1.0,1,amount_over_3x
126,ELLEN,SIMPSON,Brazil,Po,2005-07-06,3,18.97,1.0,2.99,1,1,1,Mike,Hillyer,3392,2005-07-06 15:08:08.000,3,0.6667,1,amount_over_3x
228,ALLISON,STANLEY,Cambodia,Phnom Penh,2005-07-06,4,17.96,1.0,3.49,2,2,2,Jon,Stephens,6143,2005-07-06 14:45:22.000,4,0.5,1,amount_over_3x
283,FELICIA,SUTTON,China,Korla,2005-07-06,4,17.96,1.67,5.98,1,2,2,Jon,Stephens,7660,2005-07-06 09:01:56.000,4,0.25,1,amount_over_3x
165,LORRAINE,STEPHENS,China,Hami,2005-07-06,2,10.98,1.0,3.49,2,1,1,Mike,Hillyer,4471,2005-07-06 13:57:56.000,2,0.5,2,amount_over_3x
435,RICKY,SHELBY,China,Junan,2005-07-06,2,9.98,1.0,0.99,2,1,1,Mike,Hillyer,11723,2005-07-06 20:26:15.000,2,0.5,4,amount_over_3x
514,FRANKLIN,TROUTMAN,China,Zaoyang,2005-07-06,2,8.98,1.0,2.49,2,2,2,Jon,Stephens,13846,2005-07-06 17:20:24.000,2,0.5,6,amount_over_3x
235,JACKIE,LYNCH,Colombia,Buenaventura,2005-07-06,3,14.97,1.0,2.99,1,1,1,Mike,Hillyer,6325,2005-07-06 22:47:09.000,3,0.6667,1,amount_over_3x
460,LEON,BOSTIC,Colombia,Florencia,2005-07-06,1,4.99,1.0,0.99,1,2,2,Jon,Stephens,12420,2005-07-06 15:35:26.000,1,1.0,2,amount_over_3x
402,LUIS,YANEZ,France,Brest,2005-07-06,3,16.97,1.0,4.32,1,2,2,Jon,Stephens,10862,2005-07-06 12:37:16.000,3,1.0,1,amount_over_3x
56,GLORIA,COOK,French Polynesia,Papeete,2005-07-06,2,10.98,1.0,3.49,1,2,2,Jon,Stephens,1544,2005-07-06 13:19:34.000,2,0.5,1,amount_over_3x
207,GERTRUDE,CASTILLO,Greenland,Nuuk,2005-07-06,2,12.98,1.0,3.99,1,2,2,Jon,Stephens,5604,2005-07-06 09:38:33.000,2,1.0,1,amount_over_3x
231,GEORGIA,JACOBS,India,Uttarpara-Kotrung,2005-07-06,2,12.98,1.0,0.99,1,1,1,Mike,Hillyer,6224,2005-07-06 16:30:30.000,2,0.5,2,amount_over_3x
449,OSCAR,AQUINO,Iran,Sirjan,2005-07-06,2,9.98,1.0,2.99,2,1,1,Mike,Hillyer,12121,2005-07-06 23:00:49.000,2,0.5,1,amount_over_3x
355,TERRY,GRISSOM,Japan,Matsue,2005-07-06,2,12.98,1.0,1.99,2,1,1,Mike,Hillyer,9591,2005-07-06 11:31:24.000,2,1.0,1,amount_over_3x
385,PHILLIP,HOLM,Japan,Tama,2005-07-06,2,9.98,1.0,1.66,1,2,2,Jon,Stephens,10424,2005-07-06 21:54:55.000,2,0.5,3,amount_over_3x
321,KEVIN,SCHULER,Nepal,Birgunj,2005-07-06,2,10.98,1.0,3.49,1,1,1,Mike,Hillyer,8679,2005-07-06 20:26:40.000,2,1.0,1,amount_over_3x
137,RHONDA,KENNEDY,Netherlands,Apeldoorn,2005-07-06,3,17.97,1.0,4.99,2,2,2,Jon,Stephens,3688,2005-07-06 18:06:12.000,3,1.0,1,amount_over_3x
103,GLADYS,HAMILTON,Nigeria,Ilorin,2005-07-06,2,11.98,1.0,1.99,1,1,1,Mike,Hillyer,2776,2005-07-06 16:51:21.000,2,1.0,1,amount_over_3x
198,ELSIE,KELLEY,Nigeria,Ikerre,2005-07-06,1,2.99,1.0,0.99,2,2,2,Jon,Stephens,5362,2005-07-06 13:14:28.000,1,1.0,5,amount_over_3x
548,ALLAN,CORNISH,Philippines,Tarlac,2005-07-06,2,5.98,1.0,1.99,1,2,2,Jon,Stephens,14716,2005-07-06 13:36:48.000,2,0.5,2,amount_over_3x
580,ROSS,GREY,Philippines,Iligan,2005-07-06,2,3.98,1.0,0.99,1,2,2,Jon,Stephens,15537,2005-07-06 17:52:19.000,2,1.0,4,amount_over_3x
350,JUAN,FRALEY,Russian Federation,Teboksary,2005-07-06,2,6.98,1.0,2.24,1,1,1,Mike,Hillyer,9470,2005-07-06 18:59:31.000,2,0.5,5,amount_over_3x
376,RANDY,GAITHER,Russian Federation,Kurgan,2005-07-06,1,2.99,1.0,0.99,1,2,2,Jon,Stephens,10178,2005-07-06 11:05:55.000,1,0.0,8,amount_over_3x
598,WADE,DELVALLE,Switzerland,Lausanne,2005-07-06,3,12.97,1.0,2.99,1,1,1,Mike,Hillyer,16012,2005-07-06 22:53:57.000,3,0.3333,1,amount_over_3x
493,BRENT,HARKINS,Turkey,Sultanbeyli,2005-07-06,2,10.98,1.0,3.24,1,1,1,Mike,Hillyer,13282,2005-07-06 07:52:54.000,2,0.5,1,amount_over_3x
480,COREY,HAUSER,Turkey,Gaziantep,2005-07-06,1,7.99,1.0,0.99,1,2,2,Jon,Stephens,12962,2005-07-06 00:23:43.000,1,1.0,3,amount_over_3x
366,BRANDON,HUEY,Turkey,Balikesir,2005-07-06,2,7.98,1.0,1.49,1,1,1,Mike,Hillyer,9885,2005-07-06 16:19:56.000,2,0.5,4,amount_over_3x
545,JULIO,NOLAND,Ukraine,Konotop,2005-07-06,2,14.98,1.0,2.99,2,1,1,Mike,Hillyer,14643,2005-07-06 23:00:09.000,2,1.0,1,amount_over_3x
583,MARSHALL,THORN,United Kingdom,Southampton,2005-07-06,3,17.97,1.2,5.99,1,2,2,Jon,Stephens,15621,2005-07-06 23:33:41.000,3,0.3333,1,amount_over_3x
504,NATHANIEL,ADAM,United States,Joliet,2005-07-06,2,16.98,1.0,4.49,1,1,1,Mike,Hillyer,13583,2005-07-06 10:49:30.000,2,1.0,1,amount_over_3x
51,ALICE,STEWART,United States,Fontana,2005-07-06,1,9.99,2.0,2.98,1,1,1,Mike,Hillyer,1397,2005-07-06 01:02:39.000,1,1.0,3,amount_over_3x
63,ASHLEY,RICHARDSON,United States,Lincoln,2005-07-06,1,8.99,1.0,0.99,1,2,2,Jon,Stephens,1710,2005-07-06 20:34:10.000,1,1.0,5,amount_over_3x
111,CARMEN,OWENS,Venezuela,Caracas,2005-07-06,2,13.98,1.17,4.16,1,2,2,Jon,Stephens,2982,2005-07-06 22:19:17.000,2,1.0,1,amount_over_3x
470,GORDON,ALLARD,Yemen,Hodeida,2005-07-06,3,15.97,1.5,4.99,1,1,1,Mike,Hillyer,12696,2005-07-06 20:32:27.000,3,0.6667,1,amount_over_3x
210,ELLA,OLIVER,Yemen,Aden,2005-07-06,2,9.98,1.0,1.99,2,2,2,Jon,Stephens,5692,2005-07-06 18:41:33.000,2,0.5,2,amount_over_3x
553,MAX,PITT,Yugoslavia,Novi Sad,2005-07-06,5,22.95,1.0,6.74,1,2,2,Jon,Stephens,14836,2005-07-06 21:21:34.000,5,0.2,1,amount_over_3x_and_count_at_least_5
560,JORDAN,ARCHULETA,Argentina,Avellaneda,2005-07-07,3,13.97,1.0,3.99,1,1,1,Mike,Hillyer,14997,2005-07-07 23:32:39.000,3,0.3333,2,amount_over_3x
591,KENT,ARSENAULT,Brazil,Juiz de Fora,2005-07-07,1,11.99,1.33,3.32,1,2,2,Jon,Stephens,15821,2005-07-07 20:45:51.000,1,1.0,1,amount_over_3x
91,LOIS,BUTLER,Brunei,Bandar Seri Begawan,2005-07-07,3,12.97,1.0,2.79,2,1,1,Mike,Hillyer,2477,2005-07-07 17:52:38.000,3,0.0,1,amount_over_3x
168,REGINA,BERRY,China,Jinchang,2005-07-07,2,11.98,1.0,3.99,1,2,2,Jon,Stephens,4553,2005-07-07 19:43:28.000,2,1.0,1,amount_over_3x
64,JUDITH,COX,China,Daxian,2005-07-07,1,4.99,1.0,1.66,2,1,1,Mike,Hillyer,1740,2005-07-07 15:38:25.000,1,0.0,13,amount_over_3x
521,ROLAND,SOUTH,China,Yingkou,2005-07-07,2,3.98,1.0,0.99,2,2,2,Jon,Stephens,14023,2005-07-07 22:57:30.000,2,0.0,15,amount_over_3x
104,RITA,GRAHAM,France,Toulon,2005-07-07,2,11.98,1.0,2.24,1,2,2,Jon,Stephens,2807,2005-07-07 22:56:17.000,2,0.5,1,amount_over_3x
26,JESSICA,HALL,Holy See (Vatican City State),Citt del Vaticano,2005-07-07,5,20.95,1.4,8.39,2,1,1,Mike,Hillyer,698,2005-07-07 22:39:02.000,5,0.6,1,count_at_least_5
367,ADAM,GOOCH,India,Adoni,2005-07-07,1,8.99,1.0,0.99,1,1,1,Mike,Hillyer,9921,2005-07-07 14:11:55.000,1,1.0,3,amount_over_3x
529,ERIK,GUILLEN,India,Bhimavaram,2005-07-07,3,7.97,1.0,1.32,2,2,2,Jon,Stephens,14236,2005-07-07 23:07:44.000,3,0.6667,6,amount_over_3x
38,MARTHA,GONZALEZ,Moldova,Chisinau,2005-07-07,3,12.97,1.25,3.99,1,1,1,Mike,Hillyer,1041,2005-07-07 16:36:16.000,3,0.6667,1,amount_over_3x
513,DUANE,TUBBS,Nauru,Yangor,2005-07-07,3,12.97,1.0,3.49,2,2,2,Jon,Stephens,13814,2005-07-07 12:12:36.000,3,0.0,1,amount_over_3x
103,GLADYS,HAMILTON,Nigeria,Ilorin,2005-07-07,3,11.97,1.2,3.99,1,1,1,Mike,Hillyer,2779,2005-07-07 19:24:39.000,3,0.6667,3,amount_over_3x
157,DARLENE,ROSE,North Korea,Pyongyang,2005-07-07,2,9.98,1.0,0.99,2,2,2,Jon,Stephens,4266,2005-07-07 22:51:04.000,2,1.0,1,amount_over_3x
376,RANDY,GAITHER,Russian Federation,Kurgan,2005-07-07,3,13.97,1.0,1.66,1,1,1,Mike,Hillyer,10181,2005-07-07 17:51:59.000,3,0.6667,1,amount_over_3x
145,LUCILLE,HOLMES,South Africa,Soshanguve,2005-07-07,3,20.97,1.0,3.99,1,2,2,Jon,Stephens,3927,2005-07-07 21:33:16.000,3,0.6667,1,amount_over_3x
395,JOHNNY,TURPIN,Sudan,al-Qadarif,2005-07-07,2,10.98,1.4,3.39,2,1,1,Mike,Hillyer,10702,2005-07-07 21:12:36.000,2,0.5,1,amount_over_3x
517,BRAD,MCCURDY,Taiwan,Chungho,2005-07-07,4,17.96,1.25,5.74,2,2,2,Jon,Stephens,13923,2005-07-07 20:13:58.000,4,0.0,1,amount_over_3x
335,GREGORY,MAULDIN,Tunisia,Sousse,2005-07-07,4,17.96,1.0,2.99,1,1,1,Mike,Hillyer,9049,2005-07-07 20:56:47.000,4,0.5,1,amount_over_3x
124,SHEILA,WELLS,Turkey,Ktahya,2005-07-07,1,7.99,1.0,1.99,1,1,1,Mike,Hillyer,3341,2005-07-07 18:44:23.000,1,1.0,2,amount_over_3x
518,GABRIEL,HARDER,Turkey,Sivas,2005-07-07,1,7.99,1.0,2.66,1,2,2,Jon,Stephens,13943,2005-07-07 02:19:44.000,1,1.0,2,amount_over_3x
585,PERRY,SWAFFORD,Argentina,Quilmes,2005-07-08,2,14.98,1.25,4.74,1,1,1,Mike,Hillyer,15672,2005-07-08 10:41:06.000,2,0.5,1,amount_over_3x
219,WILLIE,HOWELL,Argentina,Vicente Lpez,2005-07-08,2,8.98,1.0,2.49,2,2,2,Jon,Stephens,5926,2005-07-08 21:13:56.000,2,1.0,3,amount_over_3x
455,JON,WILES,Bolivia,El Alto,2005-07-08,2,11.98,1.0,2.19,2,1,1,Mike,Hillyer,12289,2005-07-08 23:46:38.000,2,0.5,1,amount_over_3x
39,DEBRA,NELSON,Brazil,Vila Velha,2005-07-08,3,23.97,1.17,5.49,1,2,2,Jon,Stephens,1077,2005-07-08 12:54:15.000,3,1.0,1,amount_over_3x
535,JAVIER,ELROD,Chad,NDjamna,2005-07-08,3,16.97,1.0,4.99,1,2,2,Jon,Stephens,14405,2005-07-08 21:30:53.000,3,0.6667,1,amount_over_3x
64,JUDITH,COX,China,Daxian,2005-07-08,3,13.97,1.0,2.49,2,2,2,Jon,Stephens,1743,2005-07-08 23:54:49.000,3,1.0,2,amount_over_3x
180,STACY,CUNNINGHAM,Colombia,Pereira,2005-07-08,2,17.98,2.0,5.98,2,1,1,Mike,Hillyer,4895,2005-07-08 21:55:25.000,2,1.0,1,amount_over_3x
418,JEFF,EAST,Dominican Republic,San Felipe de Puerto Plata,2005-07-08,3,11.97,1.33,3.32,2,1,1,Mike,Hillyer,11301,2005-07-08 22:32:53.000,3,0.3333,1,amount_over_3x
104,RITA,GRAHAM,France,Toulon,2005-07-08,3,15.97,1.2,4.19,1,1,1,Mike,Hillyer,2810,2005-07-08 21:32:30.000,3,0.3333,1,amount_over_3x
36,KATHLEEN,ADAMS,Iran,Arak,2005-07-08,2,9.98,1.0,0.99,2,2,2,Jon,Stephens,989,2005-07-08 14:54:42.000,2,0.0,2,amount_over_3x
579,DARYL,LARUE,Iraq,Mosul,2005-07-08,2,12.98,1.0,4.32,2,1,1,Mike,Hillyer,15511,2005-07-08 22:18:29.000,2,0.5,1,amount_over_3x
404,STANLEY,SCROGGINS,Japan,Omiya,2005-07-08,4,21.96,1.0,3.79,2,1,1,Mike,Hillyer,10920,2005-07-08 23:38:40.000,4,0.5,1,amount_over_3x
425,FRANCIS,SIKES,Mexico,San Juan Bautista Tuxtepec,2005-07-08,4,27.96,1.33,6.99,2,1,1,Mike,Hillyer,11488,2005-07-08 22:35:30.000,4,1.0,1,amount_over_3x
133,PAULINE,HENRY,Mexico,Torren,2005-07-08,4,19.96,1.0,3.49,1,2,2,Jon,Stephens,3595,2005-07-08 17:54:18.000,4,0.5,2,amount_over_3x
451,JIM,REA,Mexico,El Fuerte,2005-07-08,3,16.97,1.33,4.65,1,2,2,Jon,Stephens,12173,2005-07-08 22:15:48.000,3,1.0,4,amount_over_3x
257,MARSHA,DOUGLAS,Mozambique,Beira,2005-07-08,2,11.98,1.0,2.99,2,2,2,Jon,Stephens,6925,2005-07-08 05:39:42.000,2,0.5,1,amount_over_3x
474,DUSTIN,GILLETTE,Netherlands,Emmen,2005-07-08,5,12.95,1.0,5.99,2,2,2,Jon,Stephens,12822,2005-07-08 19:53:22.000,5,0.4,1,count_at_least_5
184,VIVIAN,RUIZ,Netherlands,s-Hertogenbosch,2005-07-08,1,6.99,1.0,1.66,1,2,2,Jon,Stephens,5003,2005-07-08 19:42:03.000,1,1.0,3,amount_over_3x
284,SONIA,GREGORY,Nigeria,Benin City,2005-07-08,2,15.98,1.0,2.59,1,2,2,Jon,Stephens,7689,2005-07-08 22:16:18.000,2,1.0,1,amount_over_3x
304,DAVID,ROYAL,Peru,Callao,2005-07-08,2,15.98,1.0,5.24,2,2,2,Jon,Stephens,8251,2005-07-08 17:07:11.000,2,1.0,1,amount_over_3x
563,KEN,PREWITT,Romania,Bucuresti,2005-07-08,7,29.93,1.33,2.99,2,1,1,Mike,Hillyer,15085,2005-07-08 19:46:58.000,7,0.5714,1,amount_over_3x_and_count_at_least_5
393,PHILIP,CAUSEY,Russian Federation,Korolev,2005-07-08,3,22.97,1.2,4.59,1,2,2,Jon,Stephens,10651,2005-07-08 16:27:24.000,3,1.0,1,amount_over_3x
127,ELAINE,STEVENS,Russian Federation,Smolensk,2005-07-08,2,11.98,1.0,3.99,2,2,2,Jon,Stephens,3420,2005-07-08 17:04:24.000,2,1.0,2,amount_over_3x
