customer_id,customer_first_name,customer_last_name,staff_id,staff_first_name,staff_last_name,payment_count,total_amount,average_payment,high_attention_flag
16,SANDRA,MARTIN,2,Jon,Stephens,8,28.92,3.62,0
227,COLLEEN,BURTON,1,Mike,Hillyer,8,28.92,3.62,0
593,RENE,MCALISTER,2,Jon,Stephens,8,28.92,3.62,0
120,SYLVIA,ORTIZ,2,Jon,Stephens,9,28.91,3.21,0
64,JUDITH,COX,2,Jon,Stephens,10,28.9,2.89,0
283,FELICIA,SUTTON,2,Jon,Stephens,10,28.9,2.89,0
37,PAMELA,BAKER,1,Mike,Hillyer,4,27.96,6.99,0
509,RAUL,FORTIER,1,Mike,Hillyer,4,27.96,6.99,0
22,LAURA,RODRIGUEZ,1,Mike,Hillyer,5,27.95,5.59,0
169,ERICA,MATTHEWS,2,Jon,Stephens,5,27.95,5.59,0
356,GERALD,FULTZ,2,Jon,Stephens,5,27.95,5.59,0
363,ROY,WHITING,1,Mike,Hillyer,5,27.95,5.59,0
382,VICTOR,BARKLEY,1,Mike,Hillyer,5,27.95,5.59,0
421,LEE,HAWKS,1,Mike,Hillyer,5,27.95,5.59,0
483,VERNON,CHAPA,1,Mike,Hillyer,5,27.95,5.59,0
533,JESSIE,MILAM,1,Mike,Hillyer,5,27.95,5.59,0
11,LISA,ANDERSON,2,Jon,Stephens,6,27.94,4.66,0
193,KATIE,ELLIOTT,1,Mike,Hillyer,6,27.94,4.66,0
237,TANYA,GILBERT,1,Mike,Hillyer,6,27.94,4.66,0
276,BRANDY,GRAVES,2,Jon,Stephens,6,27.94,4.66,0
304,DAVID,ROYAL,1,Mike,Hillyer,6,27.94,4.66,0
355,TERRY,GRISSOM,1,Mike,Hillyer,6,27.94,4.66,0
410,CURTIS,IRBY,2,Jon,Stephens,6,27.94,4.66,0
436,TROY,QUIGLEY,1,Mike,Hillyer,6,27.94,4.66,0
549,NELSON,CHRISTENSON,2,Jon,Stephens,6,27.94,4.66,0
145,LUCILLE,HOLMES,1,Mike,Hillyer,7,27.93,3.99,0
200,JEANNE,LAWSON,1,Mike,Hillyer,7,27.93,3.99,0
369,FRED,WHEAT,2,Jon,Stephens,7,27.93,3.99,0
423,ALFRED,CASILLAS,1,Mike,Hillyer,7,27.93,3.99,0
425,FRANCIS,SIKES,2,Jon,Stephens,7,27.93,3.99,0
487,HECTOR,POINDEXTER,1,Mike,Hillyer,7,27.93,3.99,0
512,CECIL,VINES,1,Mike,Hillyer,7,27.93,3.99,0
576,MORRIS,MCCARTER,2,Jon,Stephens,7,27.93,3.99,0
589,TRACY,HERRMANN,2,Jon,Stephens,7,27.93,3.99,0
595,TERRENCE,GUNDERSON,2,Jon,Stephens,7,27.93,3.99,0
79,RACHEL,BARNES,1,Mike,Hillyer,8,27.92,3.49,0
145,LUCILLE,HOLMES,2,Jon,Stephens,8,27.92,3.49,0
175,ANNETTE,OLSON,1,Mike,Hillyer,8,27.92,3.49,0
306,CHARLES,KOWALSKI,2,Jon,Stephens,8,27.92,3.49,0
349,JOE,GILLILAND,1,Mike,Hillyer,8,27.92,3.49,0
357,KEITH,RICO,1,Mike,Hillyer,8,27.92,3.49,0
439,ALEXANDER,FENNELL,1,Mike,Hillyer,8,27.92,3.49,0
5,ELIZABETH,BROWN,2,Jon,Stephens,9,27.91,3.1,0
157,DARLENE,ROSE,2,Jon,Stephens,9,27.91,3.1,0
381,BOBBY,BOUDREAU,2,Jon,Stephens,10,27.9,2.79,0
203,TARA,RYAN,2,Jon,Stephens,4,26.96,6.74,0
7,MARIA,MILLER,1,Mike,Hillyer,5,26.95,5.39,0
279,DIANNE,SHELTON,1,Mike,Hillyer,5,26.95,5.39,0
308,THOMAS,GRIGSBY,1,Mike,Hillyer,5,26.95,5.39,0
495,CHARLIE,BESS,2,Jon,Stephens,5,26.95,5.39,0
504,NATHANIEL,ADAM,1,Mike,Hillyer,5,26.95,5.39,0
2,PATRICIA,JOHNSON,1,Mike,Hillyer,6,26.94,4.49,0
27,SHIRLEY,ALLEN,1,Mike,Hillyer,6,26.94,4.49,0
69,JUDY,GRAY,2,Jon,Stephens,6,26.94,4.49,0
74,DENISE,KELLY,2,Jon,Stephens,6,26.94,4.49,0
119,SHERRY,MARSHALL,1,Mike,Hillyer,6,26.94,4.49,0
204,ROSEMARY,SCHMIDT,1,Mike,Hillyer,6,26.94,4.49,0
239,MINNIE,ROMERO,2,Jon,Stephens,6,26.94,4.49,0
294,SHELLY,WATTS,2,Jon,Stephens,6,26.94,4.49,0
329,FRANK,WAGGONER,1,Mike,Hillyer,6,26.94,4.49,0
345,CARL,ARTIS,2,Jon,Stephens,6,26.94,4.49,0
351,JACK,FOUST,2,Jon,Stephens,6,26.94,4.49,0
365,BRUCE,SCHWARZ,1,Mike,Hillyer,6,26.94,4.49,0
433,DON,BONE,2,Jon,Stephens,6,26.94,4.49,0
133,PAULINE,HENRY,2,Jon,Stephens,7,26.93,3.85,0
188,MELANIE,ARMSTRONG,2,Jon,Stephens,7,26.93,3.85,0
230,JOY,GEORGE,1,Mike,Hillyer,7,26.93,3.85,0
254,MAXINE,SILVA,2,Jon,Stephens,7,26.93,3.85,0
290,KRISTINA,CHAMBERS,2,Jon,Stephens,7,26.93,3.85,0
324,GARY,COY,1,Mike,Hillyer,7,26.93,3.85,0
409,RODNEY,MOELLER,2,Jon,Stephens,7,26.93,3.85,0
573,BYRON,BOX,1,Mike,Hillyer,7,26.93,3.85,0
588,MARION,OCAMPO,1,Mike,Hillyer,7,26.93,3.85,0
78,LORI,WOOD,2,Jon,Stephens,8,26.92,3.37,0
126,ELLEN,SIMPSON,1,Mike,Hillyer,8,26.92,3.37,0
287,BECKY,MILES,2,Jon,Stephens,8,26.92,3.37,0
410,CURTIS,IRBY,1,Mike,Hillyer,8,26.92,3.37,0
419,CHAD,CARBONE,1,Mike,Hillyer,8,26.92,3.37,0
499,MARC,OUTLAW,1,Mike,Hillyer,8,26.92,3.37,0
565,JAIME,NETTLES,1,Mike,Hillyer,8,26.92,3.37,0
28,CYNTHIA,YOUNG,2,Jon,Stephens,9,26.91,2.99,0
13,KAREN,JACKSON,2,Jon,Stephens,4,25.96,6.49,0
135,JUANITA,MASON,2,Jon,Stephens,4,25.96,6.49,0
215,JESSIE,BANKS,2,Jon,Stephens,4,25.96,6.49,0
418,JEFF,EAST,2,Jon,Stephens,4,25.96,6.49,0
470,GORDON,ALLARD,2,Jon,Stephens,4,25.96,6.49,0
11,LISA,ANDERSON,1,Mike,Hillyer,5,25.95,5.19,0
79,RACHEL,BARNES,2,Jon,Stephens,5,25.95,5.19,0
87,WANDA,PATTERSON,1,Mike,Hillyer,5,25.95,5.19,0
98,LILLIAN,GRIFFIN,2,Jon,Stephens,5,25.95,5.19,0
104,RITA,GRAHAM,2,Jon,Stephens,5,25.95,5.19,0
242,GLENDA,FRAZIER,1,Mike,Hillyer,5,25.95,5.19,0
359,WILLIE,MARKHAM,2,Jon,Stephens,5,25.95,5.19,0
417,TRAVIS,ESTEP,1,Mike,Hillyer,5,25.95,5.19,0
517,BRAD,MCCURDY,1,Mike,Hillyer,5,25.95,5.19,0
542,LONNIE,TIRADO,2,Jon,Stephens,5,25.95,5.19,0
15,HELEN,HARRIS,1,Mike,Hillyer,6,25.94,4.32,0
66,JANICE,WARD,2,Jon,Stephens,6,25.94,4.32,0
78,LORI,WOOD,1,Mike,Hillyer,6,25.94,4.32,0
83,LOUISE,JENKINS,2,Jon,Stephens,6,25.94,4.32,0
142,APRIL,BURNS,1,Mike,Hillyer,6,25.94,4.32,0
161,GERALDINE,PERKINS,2,Jon,Stephens,6,25.94,4.32,0
240,MARLENE,WELCH,1,Mike,Hillyer,6,25.94,4.32,0
240,MARLENE,WELCH,2,Jon,Stephens,6,25.94,4.32,0
275,CAROLE,BARNETT,2,Jon,Stephens,6,25.94,4.32,0
306,CHARLES,KOWALSKI,1,Mike,Hillyer,6,25.94,4.32,0
316,STEVEN,CURLEY,1,Mike,Hillyer,6,25.94,4.32,0
352,ALBERT,CROUSE,1,Mike,Hillyer,6,25.94,4.32,0
406,NATHAN,RUNYON,1,Mike,Hillyer,6,25.94,4.32,0
432,EDWIN,BURK,2,Jon,Stephens,6,25.94,4.32,0
500,REGINALD,KINDER,2,Jon,Stephens,6,25.94,4.32,0
97,ANNIE,RUSSELL,2,Jon,Stephens,7,25.93,3.7,0
170,BEATRICE,ARNOLD,2,Jon,Stephens,7,25.93,3.7,0
273,PRISCILLA,LOWE,2,Jon,Stephens,7,25.93,3.7,0
325,TIMOTHY,BUNN,2,Jon,Stephens,7,25.93,3.7,0
329,FRANK,WAGGONER,2,Jon,Stephens,7,25.93,3.7,0
580,ROSS,GREY,1,Mike,Hillyer,7,25.93,3.7,0
588,MARION,OCAMPO,2,Jon,Stephens,7,25.93,3.7,0
42,CAROLYN,PEREZ,1,Mike,Hillyer,8,25.92,3.24,0
71,KATHY,JAMES,2,Jon,Stephens,8,25.92,3.24,0
167,SALLY,PIERCE,1,Mike,Hillyer,8,25.92,3.24,0
511,CHESTER,BENNER,1,Mike,Hillyer,8,25.92,3.24,0
80,MARILYN,ROSS,1,Mike,Hillyer,4,24.96,6.24,0
343,DOUGLAS,GRAF,1,Mike,Hillyer,4,24.96,6.24,0
524,JARED,ELY,1,Mike,Hillyer,4,24.96,6.24,0
28,CYNTHIA,YOUNG,1,Mike,Hillyer,5,24.95,4.99,0
65,ROSE,HOWARD,1,Mike,Hillyer,5,24.95,4.99,0
84,SARA,PERRY,1,Mike,Hillyer,5,24.95,4.99,0
86,JACQUELINE,LONG,2,Jon,Stephens,5,24.95,4.99,0
124,SHEILA,WELLS,1,Mike,Hillyer,5,24.95,4.99,0
244,VIOLA,HANSON,1,Mike,Hillyer,5,24.95,4.99,0
258,MYRTLE,FLEMING,1,Mike,Hillyer,5,24.95,4.99,0
355,TERRY,GRISSOM,2,Jon,Stephens,5,24.95,4.99,0
403,MIKE,WAY,1,Mike,Hillyer,5,24.95,4.99,0
434,EDDIE,TOMLIN,2,Jon,Stephens,5,24.95,4.99,0
52,JULIE,SANCHEZ,2,Jon,Stephens,6,24.94,4.16,0
114,GRACE,ELLIS,2,Jon,Stephens,6,24.94,4.16,0
129,CARRIE,PORTER,2,Jon,Stephens,6,24.94,4.16,0
144,CLARA,SHAW,1,Mike,Hillyer,6,24.94,4.16,0
208,LUCY,WHEELER,2,Jon,Stephens,6,24.94,4.16,0
293,MAE,FLETCHER,2,Jon,Stephens,6,24.94,4.16,0
299,JAMES,GANNON,1,Mike,Hillyer,6,24.94,4.16,0
304,DAVID,ROYAL,2,Jon,Stephens,6,24.94,4.16,0
436,TROY,QUIGLEY,2,Jon,Stephens,6,24.94,4.16,0
510,BEN,EASTER,1,Mike,Hillyer,6,24.94,4.16,0
537,CLINTON,BUFORD,2,Jon,Stephens,6,24.94,4.16,0
39,DEBRA,NELSON,1,Mike,Hillyer,7,24.93,3.56,0
159,JILL,HAWKINS,2,Jon,Stephens,7,24.93,3.56,0
290,KRISTINA,CHAMBERS,1,Mike,Hillyer,7,24.93,3.56,0
330,SCOTT,SHELLEY,2,Jon,Stephens,7,24.93,3.56,0
517,BRAD,MCCURDY,2,Jon,Stephens,7,24.93,3.56,0
578,WILLARD,LUMPKIN,1,Mike,Hillyer,7,24.93,3.56,0
12,NANCY,THOMAS,2,Jon,Stephens,8,24.92,3.12,0
76,IRENE,PRICE,2,Jon,Stephens,8,24.92,3.12,0
157,DARLENE,ROSE,1,Mike,Hillyer,8,24.92,3.12,0
314,GEORGE,LINTON,1,Mike,Hillyer,8,24.92,3.12,0
560,JORDAN,ARCHULETA,1,Mike,Hillyer,8,24.92,3.12,0
315,KENNETH,GOODEN,2,Jon,Stephens,3,23.97,7.99,0
48,ANN,EVANS,2,Jon,Stephens,4,23.96,5.99,0
59,CHERYL,MURPHY,2,Jon,Stephens,4,23.96,5.99,0
426,BRADLEY,MOTLEY,2,Jon,Stephens,4,23.96,5.99,0
455,JON,WILES,1,Mike,Hillyer,4,23.96,5.99,0
482,MAURICE,CRAWLEY,1,Mike,Hillyer,4,23.96,5.99,0
491,RICK,MATTOX,1,Mike,Hillyer,4,23.96,5.99,0
524,JARED,ELY,2,Jon,Stephens,4,23.96,5.99,0
10,DOROTHY,TAYLOR,2,Jon,Stephens,5,23.95,4.79,0
23,SARAH,LEWIS,1,Mike,Hillyer,5,23.95,4.79,0
46,CATHERINE,CAMPBELL,2,Jon,Stephens,5,23.95,4.79,0
278,BILLIE,HORTON,2,Jon,Stephens,5,23.95,4.79,0
310,DANIEL,CABRAL,1,Mike,Hillyer,5,23.95,4.79,0
315,KENNETH,GOODEN,1,Mike,Hillyer,5,23.95,4.79,0
324,GARY,COY,2,Jon,Stephens,5,23.95,4.79,0
367,ADAM,GOOCH,1,Mike,Hillyer,5,23.95,4.79,0
449,OSCAR,AQUINO,2,Jon,Stephens,5,23.95,4.79,0
486,GLEN,TALBERT,1,Mike,Hillyer,5,23.95,4.79,0
529,ERIK,GUILLEN,1,Mike,Hillyer,5,23.95,4.79,0
545,JULIO,NOLAND,2,Jon,Stephens,5,23.95,4.79,0
547,KURT,EMMONS,2,Jon,Stephens,5,23.95,4.79,0
564,BOB,PFEIFFER,2,Jon,Stephens,5,23.95,4.79,0
582,ANDY,VANHORN,1,Mike,Hillyer,5,23.95,4.79,0
33,ANNA,HILL,1,Mike,Hillyer,6,23.94,3.99,0
52,JULIE,SANCHEZ,1,Mike,Hillyer,6,23.94,3.99,0
60,MILDRED,BAILEY,1,Mike,Hillyer,6,23.94,3.99,0
156,BERTHA,FERGUSON,2,Jon,Stephens,6,23.94,3.99,0
202,CARLA,GUTIERREZ,1,Mike,Hillyer,6,23.94,3.99,0
206,TERRI,VASQUEZ,2,Jon,Stephens,6,23.94,3.99,0
282,JENNY,CASTRO,1,Mike,Hillyer,6,23.94,3.99,0
444,MARCUS,HIDALGO,2,Jon,Stephens,6,23.94,3.99,0
584,SALVADOR,TEEL,2,Jon,Stephens,6,23.94,3.99,0
590,SETH,HANNON,2,Jon,Stephens,6,23.94,3.99,0
121,JOSEPHINE,GOMEZ,2,Jon,Stephens,7,23.93,3.42,0
125,ETHEL,WEBB,2,Jon,Stephens,7,23.93,3.42,0
155,GAIL,KNIGHT,1,Mike,Hillyer,7,23.93,3.42,0
211,STACEY,MONTGOMERY,1,Mike,Hillyer,7,23.93,3.42,0
339,WALTER,PERRYMAN,1,Mike,Hillyer,7,23.93,3.42,0
351,JACK,FOUST,1,Mike,Hillyer,7,23.93,3.42,0
415,GLENN,PULLEN,2,Jon,Stephens,7,23.93,3.42,0
420,JACOB,LANCE,2,Jon,Stephens,7,23.93,3.42,0
468,TIM,CARY,1,Mike,Hillyer,7,23.93,3.42,0
471,DEAN,SAUER,1,Mike,Hillyer,7,23.93,3.42,0
546,KELLY,KNOTT,1,Mike,Hillyer,7,23.93,3.42,0
198,ELSIE,KELLEY,2,Jon,Stephens,8,23.92,2.99,0
263,HILDA,HOPKINS,2,Jon,Stephens,8,23.92,2.99,0
580,ROSS,GREY,2,Jon,Stephens,8,23.92,2.99,0
147,JOANNE,ROBERTSON,2,Jon,Stephens,9,23.91,2.66,0
284,SONIA,GREGORY,2,Jon,Stephens,4,22.96,5.74,0
305,RICHARD,MCCRARY,1,Mike,Hillyer,4,22.96,5.74,0
345,CARL,ARTIS,1,Mike,Hillyer,4,22.96,5.74,0
379,CARLOS,COUGHLIN,1,Mike,Hillyer,4,22.96,5.74,0
430,RAY,HOULE,1,Mike,Hillyer,4,22.96,5.74,0
454,ALEX,GRESHAM,1,Mike,Hillyer,4,22.96,5.74,0
531,JAMIE,WAUGH,1,Mike,Hillyer,4,22.96,5.74,0
106,CONNIE,WALLACE,1,Mike,Hillyer,5,22.95,4.59,0
152,ALICIA,MILLS,1,Mike,Hillyer,5,22.95,4.59,0
197,SUE,PETERS,2,Jon,Stephens,5,22.95,4.59,0
334,RAYMOND,MCWHORTER,2,Jon,Stephens,5,22.95,4.59,0
368,HARRY,ARCE,2,Jon,Stephens,5,22.95,4.59,0
435,RICKY,SHELBY,1,Mike,Hillyer,5,22.95,4.59,0
443,FRANCISCO,SKIDMORE,2,Jon,Stephens,5,22.95,4.59,0
503,ANGEL,BARCLAY,1,Mike,Hillyer,5,22.95,4.59,0
528,CLAUDE,HERZOG,1,Mike,Hillyer,5,22.95,4.59,0
18,CAROL,GARCIA,2,Jon,Stephens,6,22.94,3.82,0
68,NICOLE,PETERSON,1,Mike,Hillyer,6,22.94,3.82,0
141,DEBBIE,REYES,2,Jon,Stephens,6,22.94,3.82,0
180,STACY,CUNNINGHAM,2,Jon,Stephens,6,22.94,3.82,0
228,ALLISON,STANLEY,2,Jon,Stephens,6,22.94,3.82,0
281,LEONA,OBRIEN,2,Jon,Stephens,6,22.94,3.82,0
338,DENNIS,GILMAN,1,Mike,Hillyer,6,22.94,3.82,0
367,ADAM,GOOCH,2,Jon,Stephens,6,22.94,3.82,0
373,LOUIS,LEONE,2,Jon,Stephens,6,22.94,3.82,0
401,TONY,CARRANZA,2,Jon,Stephens,6,22.94,3.82,0
40,AMANDA,CARTER,2,Jon,Stephens,7,22.93,3.28,0
103,GLADYS,HAMILTON,1,Mike,Hillyer,7,22.93,3.28,0
167,SALLY,PIERCE,2,Jon,Stephens,7,22.93,3.28,0
182,RENEE,LANE,2,Jon,Stephens,7,22.93,3.28,0
207,GERTRUDE,CASTILLO,1,Mike,Hillyer,7,22.93,3.28,0
454,ALEX,GRESHAM,2,Jon,Stephens,7,22.93,3.28,0
118,KIM,CRUZ,1,Mike,Hillyer,8,22.92,2.87,0
356,GERALD,FULTZ,1,Mike,Hillyer,8,22.92,2.87,0
570,IVAN,CROMWELL,1,Mike,Hillyer,8,22.92,2.87,0
542,LONNIE,TIRADO,1,Mike,Hillyer,3,21.97,7.32,0
107,FLORENCE,WOODS,1,Mike,Hillyer,4,21.96,5.49,0
139,AMBER,DIXON,1,Mike,Hillyer,4,21.96,5.49,0
293,MAE,FLETCHER,1,Mike,Hillyer,4,21.96,5.49,0
464,JEROME,KENYON,1,Mike,Hillyer,4,21.96,5.49,0
510,BEN,EASTER,2,Jon,Stephens,4,21.96,5.49,0
551,CLAYTON,BARBEE,2,Jon,Stephens,4,21.96,5.49,0
72,THERESA,WATSON,2,Jon,Stephens,5,21.95,4.39,0
112,ROSA,REYNOLDS,1,Mike,Hillyer,5,21.95,4.39,0
126,ELLEN,SIMPSON,2,Jon,Stephens,5,21.95,4.39,0
169,ERICA,MATTHEWS,1,Mike,Hillyer,5,21.95,4.39,0
189,LORETTA,CARPENTER,1,Mike,Hillyer,5,21.95,4.39,0
192,LAURIE,LAWRENCE,1,Mike,Hillyer,5,21.95,4.39,0
219,WILLIE,HOWELL,1,Mike,Hillyer,5,21.95,4.39,0
221,BESSIE,MORRISON,2,Jon,Stephens,5,21.95,4.39,0
414,VINCENT,RALSTON,1,Mike,Hillyer,5,21.95,4.39,0
455,JON,WILES,2,Jon,Stephens,5,21.95,4.39,0
467,ALVIN,DELOACH,1,Mike,Hillyer,5,21.95,4.39,0
488,SHANE,MILLARD,1,Mike,Hillyer,5,21.95,4.39,0
520,MITCHELL,WESTMORELAND,2,Jon,Stephens,5,21.95,4.39,0
9,MARGARET,MOORE,1,Mike,Hillyer,6,21.94,3.66,0
10,DOROTHY,TAYLOR,1,Mike,Hillyer,6,21.94,3.66,0
89,JULIA,FLORES,1,Mike,Hillyer,6,21.94,3.66,0
128,MARJORIE,TUCKER,1,Mike,Hillyer,6,21.94,3.66,0
199,BETH,FRANKLIN,1,Mike,Hillyer,6,21.94,3.66,0
239,MINNIE,ROMERO,1,Mike,Hillyer,6,21.94,3.66,0
305,RICHARD,MCCRARY,2,Jon,Stephens,6,21.94,3.66,0
380,RUSSELL,BRINSON,2,Jon,Stephens,6,21.94,3.66,0
416,JEFFERY,PINSON,1,Mike,Hillyer,6,21.94,3.66,0
562,WALLACE,SLONE,2,Jon,Stephens,6,21.94,3.66,0
570,IVAN,CROMWELL,2,Jon,Stephens,6,21.94,3.66,0
8,SUSAN,WILSON,1,Mike,Hillyer,7,21.93,3.13,0
208,LUCY,WHEELER,1,Mike,Hillyer,7,21.93,3.13,0
283,FELICIA,SUTTON,1,Mike,Hillyer,7,21.93,3.13,0
204,ROSEMARY,SCHMIDT,2,Jon,Stephens,8,21.92,2.74,0
424,KYLE,SPURLOCK,2,Jon,Stephens,8,21.92,2.74,0
461,DEREK,BLAKELY,2,Jon,Stephens,8,21.92,2.74,0
463,DARRELL,POWER,1,Mike,Hillyer,8,21.92,2.74,0
505,RAFAEL,ABNEY,2,Jon,Stephens,3,20.97,6.99,0
48,ANN,EVANS,1,Mike,Hillyer,4,20.96,5.24,0
58,JEAN,BELL,1,Mike,Hillyer,4,20.96,5.24,0
61,KATHERINE,RIVERA,2,Jon,Stephens,4,20.96,5.24,0
68,NICOLE,PETERSON,2,Jon,Stephens,4,20.96,5.24,0
74,DENISE,KELLY,1,Mike,Hillyer,4,20.96,5.24,0
117,EDITH,MCDONALD,1,Mike,Hillyer,4,20.96,5.24,0
130,CHARLOTTE,HUNTER,2,Jon,Stephens,4,20.96,5.24,0
146,JAMIE,RICE,1,Mike,Hillyer,4,20.96,5.24,0
176,JUNE,CARROLL,2,Jon,Stephens,4,20.96,5.24,0
181,ANA,BRADLEY,2,Jon,Stephens,4,20.96,5.24,0
187,BRITTANY,RILEY,1,Mike,Hillyer,4,20.96,5.24,0
196,ALMA,AUSTIN,1,Mike,Hillyer,4,20.96,5.24,0
223,MELINDA,FERNANDEZ,2,Jon,Stephens,4,20.96,5.24,0
247,STELLA,MORENO,1,Mike,Hillyer,4,20.96,5.24,0
259,LENA,JENSEN,1,Mike,Hillyer,4,20.96,5.24,0
270,LEAH,CURTIS,1,Mike,Hillyer,4,20.96,5.24,0
294,SHELLY,WATTS,1,Mike,Hillyer,4,20.96,5.24,0
374,JEREMY,HURTADO,1,Mike,Hillyer,4,20.96,5.24,0
398,ANTONIO,MEEK,2,Jon,Stephens,4,20.96,5.24,0
483,VERNON,CHAPA,2,Jon,Stephens,4,20.96,5.24,0
523,HARVEY,GUAJARDO,1,Mike,Hillyer,4,20.96,5.24,0
578,WILLARD,LUMPKIN,2,Jon,Stephens,4,20.96,5.24,0
25,DEBORAH,WALKER,1,Mike,Hillyer,5,20.95,4.19,0
34,REBECCA,SCOTT,2,Jon,Stephens,5,20.95,4.19,0
69,JUDY,GRAY,1,Mike,Hillyer,5,20.95,4.19,0
164,JOANN,GARDNER,1,Mike,Hillyer,5,20.95,4.19,0
173,AUDREY,RAY,1,Mike,Hillyer,5,20.95,4.19,0
231,GEORGIA,JACOBS,2,Jon,Stephens,5,20.95,4.19,0
233,LILLIE,KIM,2,Jon,Stephens,5,20.95,4.19,0
261,DEANNA,BYRD,1,Mike,Hillyer,5,20.95,4.19,0
289,VIOLET,RODRIQUEZ,1,Mike,Hillyer,5,20.95,4.19,0
303,WILLIAM,SATTERFIELD,1,Mike,Hillyer,5,20.95,4.19,0
340,PATRICK,NEWSOM,2,Jon,Stephens,5,20.95,4.19,0
364,BENJAMIN,VARNEY,1,Mike,Hillyer,5,20.95,4.19,0
386,TODD,TAN,2,Jon,Stephens,5,20.95,4.19,0
435,RICKY,SHELBY,2,Jon,Stephens,5,20.95,4.19,0
484,ROBERTO,VU,1,Mike,Hillyer,5,20.95,4.19,0
575,ISAAC,OGLESBY,2,Jon,Stephens,5,20.95,4.19,0
577,CLIFTON,MALCOLM,2,Jon,Stephens,5,20.95,4.19,0
586,KIRK,STCLAIR,2,Jon,Stephens,5,20.95,4.19,0
1,MARY,SMITH,2,Jon,Stephens,6,20.94,3.49,0
133,PAULINE,HENRY,1,Mike,Hillyer,6,20.94,3.49,0
154,MICHELE,GRANT,1,Mike,Hillyer,6,20.94,3.49,0
163,CATHY,SPENCER,1,Mike,Hillyer,6,20.94,3.49,0
285,MIRIAM,MCKINNEY,2,Jon,Stephens,6,20.94,3.49,0
515,ANDRE,RAPP,2,Jon,Stephens,6,20.94,3.49,0
523,HARVEY,GUAJARDO,2,Jon,Stephens,6,20.94,3.49,0
579,DARYL,LARUE,1,Mike,Hillyer,6,20.94,3.49,0
584,SALVADOR,TEEL,1,Mike,Hillyer,6,20.94,3.49,0
36,KATHLEEN,ADAMS,2,Jon,Stephens,7,20.93,2.99,0
108,TRACY,COLE,1,Mike,Hillyer,7,20.93,2.99,0
391,CLARENCE,GAMEZ,1,Mike,Hillyer,7,20.93,2.99,0
19,RUTH,MARTINEZ,2,Jon,Stephens,3,19.97,6.66,0
216,NATALIE,MEYER,2,Jon,Stephens,3,19.97,6.66,0
331,ERIC,ROBERT,2,Jon,Stephens,3,19.97,6.66,0
120,SYLVIA,ORTIZ,1,Mike,Hillyer,4,19.96,4.99,0
218,VERA,MCCOY,2,Jon,Stephens,4,19.96,4.99,0
394,CHRIS,BROTHERS,1,Mike,Hillyer,4,19.96,4.99,0
427,JESUS,MCCARTNEY,1,Mike,Hillyer,4,19.96,4.99,0
472,GREG,ROBINS,1,Mike,Hillyer,4,19.96,4.99,0
492,LESTER,KRAUS,2,Jon,Stephens,4,19.96,4.99,0
544,CODY,NOLEN,1,Mike,Hillyer,4,19.96,4.99,0
546,KELLY,KNOTT,2,Jon,Stephens,4,19.96,4.99,0
163,CATHY,SPENCER,2,Jon,Stephens,5,19.95,3.99,0
183,IDA,ANDREWS,1,Mike,Hillyer,5,19.95,3.99,0
258,MYRTLE,FLEMING,2,Jon,Stephens,5,19.95,3.99,0
263,HILDA,HOPKINS,1,Mike,Hillyer,5,19.95,3.99,0
280,TRACEY,BARRETT,1,Mike,Hillyer,5,19.95,3.99,0
296,RAMONA,HALE,2,Jon,Stephens,5,19.95,3.99,0
299,JAMES,GANNON,2,Jon,Stephens,5,19.95,3.99,0
397,JIMMY,SCHRADER,1,Mike,Hillyer,5,19.95,3.99,0
539,MATHEW,BOLIN,1,Mike,Hillyer,5,19.95,3.99,0
27,SHIRLEY,ALLEN,2,Jon,Stephens,6,19.94,3.32,0
36,KATHLEEN,ADAMS,1,Mike,Hillyer,6,19.94,3.32,0
67,KELLY,TORRES,2,Jon,Stephens,6,19.94,3.32,0
151,MEGAN,PALMER,1,Mike,Hillyer,6,19.94,3.32,0
292,MISTY,LAMBERT,2,Jon,Stephens,6,19.94,3.32,0
370,WAYNE,TRUONG,2,Jon,Stephens,6,19.94,3.32,0
418,JEFF,EAST,1,Mike,Hillyer,6,19.94,3.32,0
260,CHRISTY,VARGAS,1,Mike,Hillyer,7,19.93,2.85,0
507,EDGAR,RHOADS,2,Jon,Stephens,7,19.93,2.85,0
538,TED,BREAUX,1,Mike,Hillyer,8,19.92,2.49,0
81,ANDREA,HENDERSON,2,Jon,Stephens,3,18.97,6.32,0
155,GAIL,KNIGHT,2,Jon,Stephens,3,18.97,6.32,0
175,ANNETTE,OLSON,2,Jon,Stephens,3,18.97,6.32,0
451,JIM,REA,2,Jon,Stephens,3,18.97,6.32,0
555,DWIGHT,LOMBARDI,2,Jon,Stephens,3,18.97,6.32,0
4,BARBARA,JONES,1,Mike,Hillyer,4,18.96,4.74,0
44,MARIE,TURNER,1,Mike,Hillyer,4,18.96,4.74,0
127,ELAINE,STEVENS,2,Jon,Stephens,4,18.96,4.74,0
162,LAUREN,HUDSON,2,Jon,Stephens,4,18.96,4.74,0
393,PHILIP,CAUSEY,1,Mike,Hillyer,4,18.96,4.74,0
447,CLIFFORD,BOWENS,2,Jon,Stephens,4,18.96,4.74,0
451,JIM,REA,1,Mike,Hillyer,4,18.96,4.74,0
458,LLOYD,DOWD,2,Jon,Stephens,4,18.96,4.74,0
462,WARREN,SHERROD,2,Jon,Stephens,4,18.96,4.74,0
