avg_payment_amount,customer_full_name,customer_id,payment_count,risk_flag,total_amount
4.5085185185185175,LYNN PAYNE,166,27,1,121.72999999999996
4.509999999999998,ASHLEY RICHARDSON,63,25,1,112.74999999999996
4.521249999999999,RALPH MADRIGAL,360,32,1,144.67999999999998
4.523333333333332,RAMON CHOATE,494,30,1,135.69999999999996
4.525714285714284,DIANNE SHELTON,279,28,1,126.71999999999996
4.525714285714284,NAOMI JENNINGS,274,28,1,126.71999999999996
4.528461538461537,MISTY LAMBERT,292,26,1,117.73999999999995
4.532857142857142,WESLEY BULL,469,35,1,158.64999999999998
4.535454545454544,RON DELUCA,519,22,0,99.77999999999997
4.538387096774192,NICHOLAS BARFIELD,362,31,1,140.68999999999997
4.545555555555554,JOHN FARNSWORTH,300,27,1,122.72999999999996
4.548823529411766,TIM CARY,468,34,1,154.66000000000003
4.555217391304347,JEAN BELL,58,23,1,104.76999999999998
4.5614285714285705,CONNIE WALLACE,106,21,0,95.78999999999998
4.561428571428571,WILLARD LUMPKIN,578,21,0,95.78999999999999
4.568947368421052,DERRICK BOURQUE,476,19,0,86.81
4.568947368421052,LEWIS LYMAN,478,19,0,86.81
4.568947368421052,NELLIE GARRETT,238,19,0,86.80999999999999
4.568947368421052,RUBEN GEARY,501,19,0,86.81
4.568947368421052,VANESSA SIMS,195,19,0,86.80999999999999
4.570645161290321,LORI WOOD,78,31,1,141.68999999999997
4.5733333333333315,ISAAC OGLESBY,575,24,1,109.75999999999996
4.580909090909089,ROBIN HAYES,100,22,1,100.77999999999996
4.582592592592591,JORDAN ARCHULETA,560,27,1,123.72999999999996
4.583749999999998,JESSICA HALL,26,32,1,146.67999999999995
4.58375,JACQUELINE LONG,86,32,1,146.68
4.589999999999998,CECIL VINES,512,25,1,114.74999999999996
4.589999999999999,WILMA RICHARDS,212,20,0,91.79999999999998
4.5986956521739115,SETH HANNON,590,23,1,105.76999999999997
4.60290322580645,SHAWN HEATON,390,31,1,142.68999999999997
4.605384615384614,HECTOR POINDEXTER,487,26,1,119.73999999999997
4.609047619047618,CARLOS COUGHLIN,379,21,0,96.78999999999998
4.610689655172412,STANLEY SCROGGINS,404,29,1,133.70999999999995
4.614999999999998,MYRTLE FLEMING,258,24,1,110.75999999999996
4.615,ALLEN BUTTERFIELD,412,16,0,73.84
4.62157894736842,ANNA HILL,33,19,0,87.80999999999997
4.621578947368421,TARA RYAN,203,19,0,87.80999999999999
4.626363636363636,LEO EBERT,466,22,1,101.77999999999999
4.626363636363636,PRISCILLA LOWE,273,33,1,152.67
4.632857142857142,ROSA REYNOLDS,112,28,1,129.71999999999997
4.63516129032258,MICHELLE CLARK,21,31,1,143.69
4.64,CODY NOLEN,544,20,0,92.8
4.642173913043476,DOUGLAS GRAF,343,23,1,106.76999999999995
4.642173913043477,MARLENE WELCH,240,23,1,106.76999999999997
4.642173913043477,PETER MENARD,341,23,1,106.76999999999997
4.643846153846152,ALFRED CASILLAS,423,26,1,120.73999999999995
4.643846153846152,DANA HART,179,26,1,120.73999999999994
4.645172413793102,MARILYN ROSS,80,29,1,134.70999999999995
4.656666666666665,ARLENE HARVEY,225,24,1,111.75999999999996
4.656666666666665,LEON BOSTIC,460,21,0,97.78999999999998
4.656666666666666,EVA RAMOS,140,18,0,83.82
4.668571428571427,MARIA MILLER,7,28,1,130.71999999999997
4.669999999999998,VALERIE BLACK,149,25,1,116.74999999999996
4.671818181818181,KATIE ELLIOTT,193,22,1,102.77999999999997
4.674210526315789,DORA MEDINA,249,19,0,88.80999999999999
4.67421052631579,STELLA MORENO,247,19,0,88.81
4.6775,KRISTEN CHAVEZ,194,16,0,74.84
4.685652173913042,JESUS MCCARTNEY,427,23,1,107.76999999999997
4.6899999999999995,CLAUDE HERZOG,528,20,0,93.79999999999998
4.6899999999999995,EDWIN BURK,432,20,0,93.79999999999998
4.693703703703702,JAMIE RICE,146,27,1,126.72999999999995
4.693703703703702,TERRI VASQUEZ,206,27,1,126.72999999999995
4.693703703703702,TROY QUIGLEY,436,27,1,126.72999999999995
4.698333333333332,TYRONE ASHER,540,24,1,112.75999999999998
4.701111111111114,ELEANOR HUNT,148,45,1,211.55000000000013
4.709999999999998,NATHANIEL ADAM,504,25,1,117.74999999999996
4.717272727272728,LOUIS LEONE,373,33,1,155.67000000000002
4.720769230769228,TINA SIMMONS,92,26,1,122.73999999999994
4.720769230769229,EDDIE TOMLIN,434,26,1,122.73999999999997
4.720769230769229,JASON MORRISSEY,322,26,1,122.73999999999995
4.729130434782607,EDUARDO HIATT,594,23,1,108.76999999999997
4.730740740740739,BESSIE MORRISON,221,27,1,127.72999999999995
4.7399999999999975,JENNIE TERRY,265,28,1,132.71999999999994
4.739999999999999,JUNE CARROLL,176,32,1,151.67999999999998
4.740000000000002,CLARA SHAW,144,40,1,189.60000000000008
4.749999999999997,ERIC ROBERT,331,25,1,118.74999999999994
4.749999999999999,TRACY HERRMANN,589,25,1,118.74999999999997
4.754705882352942,OSCAR AQUINO,449,17,0,80.83000000000001
4.756666666666666,RYAN SALISBURY,347,30,1,142.7
4.756666666666666,VIOLET RODRIQUEZ,289,30,1,142.7
4.759230769230768,PATRICIA JOHNSON,2,26,1,123.73999999999995
4.767777777777776,ROBERTO VU,484,27,1,128.72999999999996
4.77125,STEVE MACKENZIE,372,32,1,152.68
4.772608695652172,ANDY VANHORN,582,23,1,109.76999999999997
4.772608695652172,BEATRICE ARNOLD,170,23,1,109.76999999999997
4.772608695652172,CHARLIE BESS,495,23,1,109.76999999999997
4.772608695652172,FERNANDO CHURCHILL,536,23,1,109.76999999999997
4.775714285714285,ZACHARY HITE,479,28,1,133.71999999999997
4.789999999999998,ALAN KAHN,389,25,1,119.74999999999996
4.789999999999998,DUANE TUBBS,513,30,1,143.69999999999996
4.789999999999998,DWAYNE OLVERA,554,20,0,95.79999999999997
4.797692307692307,JANET PHILLIPS,45,26,1,124.73999999999997
4.808181818181817,ELAINE STEVENS,127,22,1,105.77999999999997
4.808181818181817,SAM MCDUFFIE,490,22,1,105.77999999999997
4.8114285714285705,ALVIN DELOACH,467,28,1,134.71999999999997
4.813529411764706,JARED ELY,524,17,0,81.83
4.813529411764706,VERNON CHAPA,483,17,0,81.83
4.816086956521739,JAMIE WAUGH,531,23,1,110.76999999999998
4.81758620689655,CHRISTOPHER GRECO,309,29,1,139.70999999999995
4.8233333333333315,STEPHANIE MITCHELL,41,24,1,115.75999999999996
4.823333333333332,RAFAEL ABNEY,505,18,0,86.81999999999998
4.823333333333333,DIANE COLLINS,50,30,1,144.7
4.823333333333333,RAUL FORTIER,509,18,0,86.82
4.829999999999998,RICK MATTOX,491,25,1,120.74999999999996
4.832105263157893,RICARDO MEADOR,489,19,0,91.80999999999997
4.836153846153844,BRADLEY MOTLEY,426,26,1,125.73999999999995
4.836153846153844,MAURICE CRAWLEY,482,26,1,125.73999999999995
4.839999999999998,MARIE TURNER,44,20,0,96.79999999999997
4.8418518518518505,JOE GILLILAND,349,27,1,130.72999999999996
4.847142857142856,BRENT HARKINS,493,21,1,101.78999999999998
4.847142857142856,JIMMIE EGGLESTON,558,28,1,135.71999999999997
4.847142857142858,ANN EVANS,48,14,0,67.86000000000001
4.847142857142858,JEROME KENYON,464,14,0,67.86000000000001
4.847142857142858,KENNETH GOODEN,315,14,0,67.86000000000001
4.853636363636363,CASSANDRA WALTERS,269,22,1,106.77999999999997
4.8566666666666665,ARTHUR SIMPKINS,346,30,1,145.7
4.859565217391302,CALVIN MARTEL,453,23,1,111.76999999999995
4.859565217391302,SONIA GREGORY,284,23,1,111.76999999999995
4.864999999999998,JOYCE EDWARDS,49,24,1,116.75999999999996
4.864999999999998,LEE HAWKS,421,24,1,116.75999999999996
4.865,MELINDA FERNANDEZ,223,16,0,77.84
4.869999999999998,JERRY JORDON,337,25,1,121.74999999999996
4.878888888888888,DONNA THOMPSON,17,18,0,87.81999999999998
4.878888888888888,KAREN JACKSON,13,27,1,131.72999999999996
4.884736842105262,FRANCES PARKER,47,19,0,92.80999999999997
4.886551724137929,DEBRA NELSON,39,29,1,141.70999999999995
4.889999999999999,ROSE HOWARD,65,20,0,97.79999999999997
4.89,ADAM GOOCH,367,20,0,97.8
4.899090909090908,JOHNNIE CHISHOLM,571,22,1,107.77999999999996
4.9030434782608685,PERRY SWAFFORD,585,23,1,112.76999999999997
4.915925925925923,WANDA PATTERSON,87,27,1,132.72999999999993
4.923333333333334,ANTONIO MEEK,398,15,0,73.85000000000001
4.925483870967742,WARREN SHERROD,462,31,1,152.69
4.927499999999999,FREDERICK ISBELL,429,16,0,78.83999999999999
4.9293939393939405,MIKE WAY,403,33,1,162.67000000000004
4.946521739130433,DON BONE,433,23,1,113.76999999999997
4.9483333333333315,KATHRYN COLEMAN,82,24,1,118.75999999999995
4.949999999999999,JEANNE LAWSON,200,25,1,123.74999999999999
4.949999999999999,MIGUEL BETANCOURT,448,25,1,123.74999999999997
4.956666666666666,GUY BROWNLEE,550,30,1,148.7
4.956666666666667,NEIL RENNER,532,30,1,148.70000000000002
4.962972972972975,TOMMY COLLAZO,459,37,1,183.63000000000005
4.966190476190478,KARL SEAL,526,42,1,208.5800000000001
4.989999999999998,CHERYL MURPHY,59,24,1,119.75999999999996
4.989999999999998,KENT ARSENAULT,591,27,1,134.72999999999996
4.989999999999999,CARL ARTIS,345,21,1,104.78999999999998
4.989999999999999,LAURA RODRIGUEZ,22,18,0,89.82
4.99,ROY WHITING,363,28,1,139.72
4.990000000000002,MARION SNYDER,178,38,1,189.62000000000006
5.04263157894737,RHONDA KENNEDY,137,38,1,191.62000000000006
5.0525,ARNOLD HAVENS,522,32,1,161.68
5.069999999999998,GREG ROBINS,472,25,1,126.74999999999994
5.085238095238093,DAN PAINE,477,21,1,106.78999999999996
5.086774193548387,GORDON ALLARD,470,31,1,157.69
5.093448275862068,TONYA CHAPMAN,209,29,1,147.70999999999998
5.0952631578947365,DANIEL CABRAL,310,19,0,96.80999999999999
5.120434782608694,MARSHALL THORN,583,23,1,117.76999999999995
5.132857142857142,MAE FLETCHER,293,28,1,143.71999999999997
5.146250000000001,ANA BRADLEY,181,32,1,164.68000000000004
5.156666666666667,LENA JENSEN,259,30,1,154.70000000000002
5.177499999999999,KAY CALDWELL,272,16,0,82.83999999999999
5.212222222222222,PAUL TROUT,311,18,0,93.82
5.22076923076923,MIRIAM MCKINNEY,285,26,1,135.73999999999998
5.302499999999999,LONNIE TIRADO,542,16,0,84.83999999999999
5.30578947368421,KEVIN SCHULER,321,19,1,100.80999999999999
5.448333333333331,LINDA WILLIAMS,3,24,1,130.75999999999993
5.489999999999998,MILTON HOWLAND,508,22,1,120.77999999999996
5.489999999999998,RUTH MARTINEZ,19,18,0,98.81999999999998
5.619629629629629,BRITTANY RILEY,187,27,1,151.73
