average_payment,first_name,large_payment_count,last_name,payment_count,total_amount
4.690000000000001,MAE,1,FLETCHER,10,46.90000000000001
4.704285714285715,LAUREN,0,HUDSON,7,32.93
4.7042857142857155,DARYL,3,LARUE,14,65.86000000000001
4.7042857142857155,DON,1,BONE,14,65.86000000000001
4.7042857142857155,EDUARDO,1,HIATT,14,65.86000000000001
4.7042857142857155,MELINDA,0,FERNANDEZ,7,32.93000000000001
4.7042857142857155,YVONNE,0,WATKINS,7,32.93000000000001
4.723333333333334,BYRON,2,BOX,15,70.85000000000001
4.723333333333334,JIMMIE,2,EGGLESTON,15,70.85000000000001
4.7233333333333345,STEPHANIE,1,MITCHELL,15,70.85000000000002
4.740000000000001,BEATRICE,1,ARNOLD,12,56.88000000000001
4.740000000000001,EDWIN,0,BURK,12,56.88000000000002
4.740000000000001,SHEILA,1,WELLS,8,37.92000000000001
4.740000000000001,VERA,1,MCCOY,8,37.92000000000001
4.754705882352941,ARLENE,0,HARVEY,17,80.83
4.754705882352941,DIANE,3,COLLINS,17,80.83
4.75923076923077,KAREN,3,JACKSON,13,61.87000000000002
4.767777777777777,MARION,1,SNYDER,18,85.82
4.767777777777778,DIANNE,1,SHELTON,9,42.910000000000004
4.767777777777778,JULIO,1,NOLAND,9,42.910000000000004
4.767777777777778,NELLIE,1,GARRETT,9,42.910000000000004
4.79,PEDRO,1,CHESTNUT,15,71.85
4.790000000000001,DENISE,0,KELLY,10,47.90000000000001
4.790000000000001,FRANCES,1,PARKER,10,47.900000000000006
4.790000000000001,SHELLY,0,WATTS,10,47.90000000000001
4.802499999999999,CHRISTOPHER,1,GRECO,16,76.83999999999999
4.808181818181819,CLIFTON,1,MALCOLM,11,52.89000000000001
4.808181818181819,TERRY,0,GRISSOM,11,52.89000000000001
4.823333333333334,HENRY,0,BILLINGSLEY,6,28.940000000000005
4.823333333333334,LEE,1,HAWKS,12,57.88000000000001
4.836153846153847,JOSEPH,1,JOY,13,62.87000000000001
4.847142857142857,RAY,0,HOULE,7,33.93
4.847142857142858,ANTONIO,0,MEEK,7,33.93000000000001
4.847142857142858,DARREN,1,WINDHAM,7,33.93000000000001
4.847142857142858,GILBERT,1,SLEDGE,14,67.86000000000001
4.847142857142858,STELLA,0,MORENO,7,33.93000000000001
4.865000000000001,STEVE,1,MACKENZIE,16,77.84000000000002
4.87235294117647,TONYA,1,CHAPMAN,17,82.83
4.8788888888888895,DAISY,3,BATES,18,87.82000000000001
4.87888888888889,ALBERT,0,CROUSE,9,43.91000000000001
4.87888888888889,DONNA,3,THOMPSON,9,43.91000000000001
4.87888888888889,PAULA,0,BRYANT,9,43.91000000000001
4.890000000000001,SERGIO,1,STANFIELD,10,48.900000000000006
4.8900000000000015,DAWN,1,SULLIVAN,10,48.90000000000001
4.8900000000000015,ROBERT,0,BAUGHMAN,10,48.90000000000001
4.899090909090909,RAYMOND,0,MCWHORTER,11,53.89000000000001
4.89909090909091,LISA,1,ANDERSON,11,53.890000000000015
4.906666666666668,ALICE,1,STEWART,12,58.88000000000002
4.906666666666668,BESSIE,1,MORRISON,12,58.88000000000002
4.906666666666668,GLEN,1,TALBERT,12,58.88000000000002
4.91857142857143,DANA,1,HART,14,68.86000000000001
4.923333333333334,BRETT,2,CORNWELL,15,73.85000000000001
4.923333333333334,DEBRA,1,NELSON,15,73.85000000000001
4.934444444444444,MARSHA,0,DOUGLAS,18,88.82
4.989999999999998,TOMMY,2,COLLAZO,18,89.81999999999998
4.990000000000001,ALLAN,0,CORNISH,6,29.940000000000005
4.990000000000001,CARL,1,ARTIS,10,49.90000000000001
4.990000000000001,CHARLENE,3,ALVAREZ,12,59.88000000000001
4.990000000000001,CODY,1,NOLEN,6,29.940000000000005
4.990000000000001,DWIGHT,0,LOMBARDI,6,29.940000000000005
4.990000000000001,ERICA,2,MATTHEWS,10,49.90000000000001
4.990000000000001,JESUS,0,MCCARTNEY,10,49.90000000000001
4.990000000000001,NEIL,1,RENNER,14,69.86000000000001
4.990000000000001,VALERIE,1,BLACK,11,54.890000000000015
5.0566666666666675,KENT,2,ARSENAULT,15,75.85000000000001
5.061428571428571,BERNICE,0,WILLIS,14,70.86
5.073333333333335,SONIA,1,GREGORY,12,60.88000000000002
5.090000000000002,KEVIN,1,SCHULER,10,50.90000000000001
5.0952631578947365,RHONDA,1,KENNEDY,19,96.80999999999999
5.101111111111113,FREDERICK,0,ISBELL,9,45.91000000000001
5.101111111111113,JON,1,WILES,9,45.91000000000001
5.1328571428571435,TRAVIS,1,ESTEP,7,35.93000000000001
5.143846153846155,ALVIN,1,DELOACH,13,66.87000000000002
5.156666666666667,CARLOS,0,COUGHLIN,6,30.940000000000005
5.156666666666668,MARILYN,1,ROSS,12,61.88000000000002
5.156666666666668,MIKE,0,WAY,12,61.88000000000002
5.171818181818183,CHARLIE,1,BESS,11,56.89000000000001
5.171818181818183,CLAUDE,2,HERZOG,11,56.89000000000001
5.171818181818183,WANDA,1,PATTERSON,11,56.890000000000015
5.19,KRISTEN,0,CHAVEZ,5,25.950000000000003
5.19,ROBERTO,2,VU,15,77.85000000000001
5.190000000000001,BRYAN,0,HARDISON,10,51.90000000000001
5.212222222222221,CLARA,2,SHAW,18,93.81999999999998
5.212222222222223,CASSANDRA,1,WALTERS,9,46.91000000000001
5.212222222222223,ELMER,0,NOE,9,46.91000000000001
5.24,DANIEL,1,CABRAL,8,41.92
5.240000000000001,JERRY,1,JORDON,12,62.88000000000001
5.240000000000001,LEON,0,BOSTIC,8,41.92000000000001
5.256666666666667,TINA,1,SIMMONS,15,78.85000000000001
5.262727272727274,NATHANIEL,2,ADAM,11,57.89000000000001
5.275714285714287,DORIS,0,REED,7,36.93000000000001
5.275714285714287,ELAINE,0,STEVENS,7,36.93000000000001
5.275714285714287,JAMIE,0,RICE,7,36.93000000000001
5.297692307692308,MIRIAM,3,MCKINNEY,13,68.87
5.2976923076923095,LINDA,1,WILLIAMS,13,68.87000000000002
5.323333333333333,ZACHARY,3,HITE,15,79.85
5.323333333333335,ERIC,2,ROBERT,12,63.88000000000002
5.347142857142857,MILTON,2,HOWLAND,14,74.86
5.365000000000001,BRENT,0,HARKINS,8,42.92000000000001
5.374615384615385,JOYCE,2,EDWARDS,13,69.87
5.374615384615385,ROBIN,2,HAYES,13,69.87
5.378888888888889,ARNOLD,1,HAVENS,18,96.82
5.390000000000001,EDITH,1,MCDONALD,5,26.950000000000003
5.3900000000000015,ANDY,1,VANHORN,10,53.90000000000001
5.3900000000000015,LENA,0,JENSEN,10,53.90000000000001
5.3900000000000015,MARIE,2,TURNER,10,53.90000000000001
5.406666666666667,JACQUELINE,3,LONG,12,64.88000000000001
5.406666666666667,SARA,2,PERRY,12,64.88000000000001
5.418571428571428,PATRICIA,1,JOHNSON,14,75.86
5.41857142857143,JIM,2,REA,7,37.93000000000001
5.434444444444445,VERNON,1,CHAPA,9,48.910000000000004
5.434444444444446,GREG,0,ROBINS,9,48.91000000000001
5.434444444444446,HUGH,1,WALDROP,9,48.91000000000001
5.434444444444446,JOHNNIE,2,CHISHOLM,9,48.91000000000001
5.444545454545456,MARIA,1,MILLER,11,59.890000000000015
5.451538461538463,PERRY,2,SWAFFORD,13,70.87000000000002
5.490000000000001,COREY,1,HAUSER,8,43.92000000000001
5.490000000000001,FRANCISCO,2,SKIDMORE,10,54.90000000000001
5.490000000000001,JEROME,0,KENYON,6,32.940000000000005
5.490000000000001,KATHERINE,0,RIVERA,6,32.940000000000005
5.490000000000001,NATALIE,1,MEYER,6,32.940000000000005
5.535454545454547,CHERYL,2,MURPHY,11,60.890000000000015
5.535454545454547,RICK,1,MATTOX,11,60.890000000000015
5.59,ARTHUR,3,SIMPKINS,15,83.85
5.615000000000001,ANN,0,EVANS,8,44.92000000000001
5.656666666666666,RAFAEL,1,ABNEY,6,33.94
5.695882352941176,GORDON,2,ALLARD,17,96.82999999999998
5.739999999999999,MARSHALL,1,THORN,12,68.88
5.740000000000001,EILEEN,0,CARR,8,45.92000000000001
5.740000000000001,PAUL,1,TROUT,8,45.92000000000001
5.8081818181818194,BRITTANY,2,RILEY,11,63.890000000000015
5.823333333333334,MAURICE,2,CRAWLEY,12,69.88000000000001
5.823333333333334,RUTH,1,MARTINEZ,6,34.940000000000005
5.847142857142858,TARA,1,RYAN,7,40.93000000000001
5.847142857142858,WILMA,1,RICHARDS,7,40.93000000000001
5.8900000000000015,DAN,2,PAINE,10,58.90000000000001
5.89909090909091,KATHRYN,2,COLEMAN,11,64.89000000000001
5.990000000000001,BRADLEY,2,MOTLEY,11,65.89000000000001
5.990000000000001,DORA,1,MEDINA,8,47.92000000000001
5.990000000000001,KENNETH,1,GOODEN,8,47.92000000000001
5.990000000000001,LONNIE,2,TIRADO,8,47.92000000000001
6.073333333333333,ANA,3,BRADLEY,12,72.88
6.101111111111113,DOUGLAS,1,GRAF,9,54.91000000000001
6.115000000000001,JARED,1,ELY,8,48.92000000000001
6.156666666666666,PAMELA,1,BAKER,6,36.94
6.156666666666667,KAY,1,CALDWELL,6,36.940000000000005
