average_payment,customer_id,first_name,high_risk,last_name,payment_count,total_amount
4.626363636363638,488,SHANE,0,MILLARD,11,50.890000000000015
4.6328571428571435,490,SAM,0,MCDUFFIE,14,64.86000000000001
4.6328571428571435,531,JAMIE,0,WAUGH,14,64.86000000000001
4.6328571428571435,63,ASHLEY,0,RICHARDSON,14,64.86000000000001
4.637058823529411,332,STEPHEN,0,QUALLS,17,78.82999999999998
4.656666666666667,193,KATIE,0,ELLIOTT,6,27.940000000000005
4.656666666666667,246,MARIAN,0,MENDOZA,6,27.940000000000005
4.656666666666667,308,THOMAS,0,GRIGSBY,6,27.940000000000005
4.656666666666667,376,RANDY,0,GAITHER,15,69.85000000000001
4.656666666666667,549,NELSON,0,CHRISTENSON,9,41.910000000000004
4.656666666666668,176,JUNE,0,CARROLL,12,55.88000000000002
4.656666666666668,226,MAUREEN,0,LITTLE,9,41.91000000000001
4.656666666666668,316,STEVEN,0,CURLEY,12,55.88000000000002
4.656666666666668,363,ROY,0,WHITING,15,69.85000000000002
4.656666666666668,509,RAUL,0,FORTIER,9,41.91000000000001
4.656666666666668,539,MATHEW,0,BOLIN,12,55.88000000000002
4.677499999999999,462,WARREN,0,SHERROD,16,74.83999999999999
4.6775,292,MISTY,0,LAMBERT,16,74.84
4.682307692307694,206,TERRI,0,VASQUEZ,13,60.87000000000002
4.682307692307694,23,SARAH,0,LEWIS,13,60.87000000000001
4.682307692307694,393,PHILIP,0,CAUSEY,13,60.87000000000002
4.682307692307694,513,DUANE,0,TUBBS,13,60.87000000000001
4.682307692307694,66,JANICE,0,WARD,13,60.87000000000001
4.6899999999999995,506,LESLIE,0,SEWARD,10,46.9
4.69,453,CALVIN,0,MARTEL,10,46.900000000000006
4.690000000000001,293,MAE,0,FLETCHER,10,46.90000000000001
4.690000000000001,510,BEN,0,EASTER,10,46.90000000000001
4.690000000000001,73,BEVERLY,0,BROOKS,10,46.90000000000001
4.704285714285715,162,LAUREN,0,HUDSON,7,32.93
4.7042857142857155,174,YVONNE,0,WATKINS,7,32.93000000000001
4.7042857142857155,223,MELINDA,0,FERNANDEZ,7,32.93000000000001
4.7042857142857155,433,DON,0,BONE,14,65.86000000000001
4.7042857142857155,579,DARYL,0,LARUE,14,65.86000000000001
4.7042857142857155,594,EDUARDO,0,HIATT,14,65.86000000000001
4.723333333333334,558,JIMMIE,0,EGGLESTON,15,70.85000000000001
4.723333333333334,573,BYRON,0,BOX,15,70.85000000000001
4.7233333333333345,41,STEPHANIE,0,MITCHELL,15,70.85000000000002
4.740000000000001,124,SHEILA,0,WELLS,8,37.92000000000001
4.740000000000001,170,BEATRICE,0,ARNOLD,12,56.88000000000001
4.740000000000001,218,VERA,0,MCCOY,8,37.92000000000001
4.740000000000001,432,EDWIN,0,BURK,12,56.88000000000002
4.754705882352941,225,ARLENE,0,HARVEY,17,80.83
4.754705882352941,50,DIANE,0,COLLINS,17,80.83
4.75923076923077,13,KAREN,0,JACKSON,13,61.87000000000002
4.767777777777777,178,MARION,0,SNYDER,18,85.82
4.767777777777778,238,NELLIE,0,GARRETT,9,42.910000000000004
4.767777777777778,279,DIANNE,0,SHELTON,9,42.910000000000004
4.767777777777778,545,JULIO,0,NOLAND,9,42.910000000000004
4.79,475,PEDRO,0,CHESTNUT,15,71.85
4.790000000000001,294,SHELLY,0,WATTS,10,47.90000000000001
4.790000000000001,47,FRANCES,0,PARKER,10,47.900000000000006
4.790000000000001,74,DENISE,0,KELLY,10,47.90000000000001
4.802499999999999,309,CHRISTOPHER,0,GRECO,16,76.83999999999999
4.808181818181819,355,TERRY,0,GRISSOM,11,52.89000000000001
4.808181818181819,577,CLIFTON,0,MALCOLM,11,52.89000000000001
4.823333333333334,344,HENRY,0,BILLINGSLEY,6,28.940000000000005
4.823333333333334,421,LEE,0,HAWKS,12,57.88000000000001
4.836153846153847,307,JOSEPH,0,JOY,13,62.87000000000001
4.847142857142857,430,RAY,0,HOULE,7,33.93
4.847142857142858,247,STELLA,0,MORENO,7,33.93000000000001
4.847142857142858,398,ANTONIO,0,MEEK,7,33.93000000000001
4.847142857142858,497,GILBERT,0,SLEDGE,14,67.86000000000001
4.847142857142858,541,DARREN,0,WINDHAM,7,33.93000000000001
4.865000000000001,372,STEVE,0,MACKENZIE,16,77.84000000000002
4.87235294117647,209,TONYA,0,CHAPMAN,17,82.83
4.8788888888888895,295,DAISY,0,BATES,18,87.82000000000001
4.87888888888889,17,DONNA,0,THOMPSON,9,43.91000000000001
4.87888888888889,352,ALBERT,0,CROUSE,9,43.91000000000001
4.87888888888889,95,PAULA,0,BRYANT,9,43.91000000000001
4.890000000000001,587,SERGIO,0,STANFIELD,10,48.900000000000006
4.8900000000000015,105,DAWN,0,SULLIVAN,10,48.90000000000001
4.8900000000000015,301,ROBERT,0,BAUGHMAN,10,48.90000000000001
4.899090909090909,334,RAYMOND,0,MCWHORTER,11,53.89000000000001
4.89909090909091,11,LISA,0,ANDERSON,11,53.890000000000015
4.906666666666668,221,BESSIE,0,MORRISON,12,58.88000000000002
4.906666666666668,486,GLEN,0,TALBERT,12,58.88000000000002
4.906666666666668,51,ALICE,0,STEWART,12,58.88000000000002
4.91857142857143,179,DANA,0,HART,14,68.86000000000001
4.923333333333334,39,DEBRA,0,NELSON,15,73.85000000000001
4.923333333333334,502,BRETT,0,CORNWELL,15,73.85000000000001
4.934444444444444,257,MARSHA,0,DOUGLAS,18,88.82
4.989999999999998,459,TOMMY,0,COLLAZO,18,89.81999999999998
4.990000000000001,149,VALERIE,0,BLACK,11,54.890000000000015
4.990000000000001,169,ERICA,0,MATTHEWS,10,49.90000000000001
4.990000000000001,220,CHARLENE,0,ALVAREZ,12,59.88000000000001
4.990000000000001,345,CARL,0,ARTIS,10,49.90000000000001
4.990000000000001,427,JESUS,0,MCCARTNEY,10,49.90000000000001
4.990000000000001,532,NEIL,0,RENNER,14,69.86000000000001
4.990000000000001,544,CODY,0,NOLEN,6,29.940000000000005
4.990000000000001,548,ALLAN,0,CORNISH,6,29.940000000000005
4.990000000000001,555,DWIGHT,0,LOMBARDI,6,29.940000000000005
5.0566666666666675,591,KENT,0,ARSENAULT,15,75.85000000000001
5.061428571428571,172,BERNICE,0,WILLIS,14,70.86
5.073333333333335,284,SONIA,0,GREGORY,12,60.88000000000002
5.090000000000002,321,KEVIN,0,SCHULER,10,50.90000000000001
5.0952631578947365,137,RHONDA,0,KENNEDY,19,96.80999999999999
5.101111111111113,429,FREDERICK,0,ISBELL,9,45.91000000000001
5.101111111111113,455,JON,0,WILES,9,45.91000000000001
5.1328571428571435,417,TRAVIS,0,ESTEP,7,35.93000000000001
5.143846153846155,467,ALVIN,0,DELOACH,13,66.87000000000002
5.156666666666667,379,CARLOS,0,COUGHLIN,6,30.940000000000005
5.156666666666668,403,MIKE,0,WAY,12,61.88000000000002
5.156666666666668,80,MARILYN,0,ROSS,12,61.88000000000002
5.171818181818183,495,CHARLIE,0,BESS,11,56.89000000000001
5.171818181818183,528,CLAUDE,0,HERZOG,11,56.89000000000001
5.171818181818183,87,WANDA,0,PATTERSON,11,56.890000000000015
5.19,194,KRISTEN,0,CHAVEZ,5,25.950000000000003
5.19,484,ROBERTO,0,VU,15,77.85000000000001
5.190000000000001,400,BRYAN,0,HARDISON,10,51.90000000000001
5.212222222222221,144,CLARA,0,SHAW,18,93.81999999999998
5.212222222222223,269,CASSANDRA,0,WALTERS,9,46.91000000000001
5.212222222222223,516,ELMER,0,NOE,9,46.91000000000001
5.24,310,DANIEL,0,CABRAL,8,41.92
5.240000000000001,337,JERRY,0,JORDON,12,62.88000000000001
5.240000000000001,460,LEON,0,BOSTIC,8,41.92000000000001
5.256666666666667,92,TINA,0,SIMMONS,15,78.85000000000001
5.262727272727274,504,NATHANIEL,0,ADAM,11,57.89000000000001
5.275714285714287,127,ELAINE,0,STEVENS,7,36.93000000000001
5.275714285714287,146,JAMIE,0,RICE,7,36.93000000000001
5.275714285714287,55,DORIS,0,REED,7,36.93000000000001
5.297692307692308,285,MIRIAM,0,MCKINNEY,13,68.87
5.2976923076923095,3,LINDA,0,WILLIAMS,13,68.87000000000002
5.323333333333333,479,ZACHARY,0,HITE,15,79.85
5.323333333333335,331,ERIC,0,ROBERT,12,63.88000000000002
5.347142857142857,508,MILTON,0,HOWLAND,14,74.86
5.365000000000001,493,BRENT,0,HARKINS,8,42.92000000000001
5.374615384615385,100,ROBIN,0,HAYES,13,69.87
5.374615384615385,49,JOYCE,0,EDWARDS,13,69.87
5.378888888888889,522,ARNOLD,0,HAVENS,18,96.82
5.390000000000001,117,EDITH,0,MCDONALD,5,26.950000000000003
5.3900000000000015,259,LENA,0,JENSEN,10,53.90000000000001
5.3900000000000015,44,MARIE,0,TURNER,10,53.90000000000001
5.3900000000000015,582,ANDY,0,VANHORN,10,53.90000000000001
5.406666666666667,84,SARA,0,PERRY,12,64.88000000000001
5.406666666666667,86,JACQUELINE,0,LONG,12,64.88000000000001
5.418571428571428,2,PATRICIA,0,JOHNSON,14,75.86
5.41857142857143,451,JIM,0,REA,7,37.93000000000001
5.434444444444445,483,VERNON,0,CHAPA,9,48.910000000000004
5.434444444444446,472,GREG,0,ROBINS,9,48.91000000000001
5.434444444444446,552,HUGH,0,WALDROP,9,48.91000000000001
5.434444444444446,571,JOHNNIE,0,CHISHOLM,9,48.91000000000001
5.444545454545456,7,MARIA,0,MILLER,11,59.890000000000015
5.451538461538463,585,PERRY,0,SWAFFORD,13,70.87000000000002
5.490000000000001,216,NATALIE,0,MEYER,6,32.940000000000005
5.490000000000001,443,FRANCISCO,0,SKIDMORE,10,54.90000000000001
5.490000000000001,464,JEROME,0,KENYON,6,32.940000000000005
5.490000000000001,480,COREY,0,HAUSER,8,43.92000000000001
5.490000000000001,61,KATHERINE,0,RIVERA,6,32.940000000000005
5.535454545454547,491,RICK,0,MATTOX,11,60.890000000000015
5.535454545454547,59,CHERYL,0,MURPHY,11,60.890000000000015
5.59,346,ARTHUR,0,SIMPKINS,15,83.85
5.615000000000001,48,ANN,0,EVANS,8,44.92000000000001
5.656666666666666,505,RAFAEL,0,ABNEY,6,33.94
5.695882352941176,470,GORDON,0,ALLARD,17,96.82999999999998
5.739999999999999,583,MARSHALL,0,THORN,12,68.88
5.740000000000001,205,EILEEN,0,CARR,8,45.92000000000001
5.740000000000001,311,PAUL,0,TROUT,8,45.92000000000001
5.8081818181818194,187,BRITTANY,0,RILEY,11,63.890000000000015
5.823333333333334,19,RUTH,0,MARTINEZ,6,34.940000000000005
5.823333333333334,482,MAURICE,0,CRAWLEY,12,69.88000000000001
5.847142857142858,203,TARA,0,RYAN,7,40.93000000000001
5.847142857142858,212,WILMA,0,RICHARDS,7,40.93000000000001
5.8900000000000015,477,DAN,0,PAINE,10,58.90000000000001
5.89909090909091,82,KATHRYN,0,COLEMAN,11,64.89000000000001
5.990000000000001,249,DORA,0,MEDINA,8,47.92000000000001
5.990000000000001,315,KENNETH,0,GOODEN,8,47.92000000000001
5.990000000000001,426,BRADLEY,0,MOTLEY,11,65.89000000000001
5.990000000000001,542,LONNIE,0,TIRADO,8,47.92000000000001
6.073333333333333,181,ANA,0,BRADLEY,12,72.88
6.101111111111113,343,DOUGLAS,0,GRAF,9,54.91000000000001
6.115000000000001,524,JARED,0,ELY,8,48.92000000000001
6.156666666666666,37,PAMELA,0,BAKER,6,36.94
6.156666666666667,272,KAY,0,CALDWELL,6,36.940000000000005
