customer_id,customer_first_name,customer_last_name,country_name,city_name,july_amount,july_count,prev_total_amount,prev_total_count,prev_avg_month_amount,prev_avg_month_count,foreign_store_operation_share,last_foreign_store_payment_date,july_amount_growth,july_count_growth,country_growth_rank
167,SALLY,PIERCE,India,Chandrapur,48.850000000000016,15,26.94,6,13.47,3.0,0.5333333333333333,2005-07-29 20:57:22.000,35.38000000000002,12.0,27
78,LORI,WOOD,India,Rae Bareli,52.86,14,17.97,3,17.97,3.0,0.5714285714285714,2005-07-30 01:59:24.000,34.89,11.0,28
297,SHERRI,RHODES,India,Ahmadnagar,48.87000000000002,13,28.930000000000003,7,14.465000000000002,3.5,0.38461538461538464,2005-07-31 06:36:53.000,34.405000000000015,9.5,29
259,LENA,JENSEN,India,Halisahar,53.90000000000001,10,40.93,7,20.465,3.5,0.4,2005-07-30 21:48:44.000,33.43500000000002,6.5,30
238,NELLIE,GARRETT,India,Shimoga,42.910000000000004,9,18.950000000000003,5,9.475000000000001,2.5,0.3333333333333333,2005-07-31 12:24:19.000,33.435,6.5,31
192,LAURIE,LAWRENCE,India,Firozabad,35.900000000000006,10,5.98,2,2.99,1.0,0.5,2005-07-29 02:29:36.000,32.910000000000004,9.0,32
15,HELEN,HARRIS,India,Bhopal,40.910000000000004,9,9.97,3,9.97,3.0,0.3333333333333333,2005-07-30 02:13:31.000,30.940000000000005,6.0,33
509,RAUL,FORTIER,India,Chapra,41.91000000000001,9,21.96,4,10.98,2.0,0.5555555555555556,2005-07-29 00:33:32.000,30.93000000000001,7.0,34
316,STEVEN,CURLEY,India,Miraj,55.88000000000002,12,51.9,10,25.95,5.0,0.5,2005-07-31 14:31:44.000,29.930000000000017,7.0,35
274,NAOMI,JENNINGS,India,Karnal,45.900000000000006,10,35.92,8,17.96,4.0,0.7,2005-07-31 19:20:49.000,27.940000000000005,6.0,36
121,JOSEPHINE,GOMEZ,India,Etawah,31.910000000000004,9,9.97,3,4.985,1.5,0.7777777777777778,2005-07-30 04:00:19.000,26.925000000000004,7.5,37
231,GEORGIA,JACOBS,India,Uttarpara-Kotrung,36.89,11,22.959999999999997,4,11.479999999999999,2.0,0.45454545454545453,2005-07-31 08:06:41.000,25.410000000000004,9.0,38
271,PENNY,NEAL,India,Kumbakonam,30.910000000000004,9,11.98,2,5.99,1.0,0.3333333333333333,2005-07-31 22:11:43.000,24.92,8.0,39
287,BECKY,MILES,India,Tambaram,40.89000000000001,11,34.93,7,17.465,3.5,0.2727272727272727,2005-07-31 18:33:51.000,23.425000000000008,7.5,40
117,EDITH,MCDONALD,India,Gandhinagar,26.950000000000003,5,7.960000000000001,4,3.9800000000000004,2.0,0.2,2005-07-10 00:45:48.000,22.970000000000002,3.0,41
136,ANITA,MORALES,India,Hubli-Dharwad,24.939999999999998,6,5.98,2,2.99,1.0,0.5,2005-07-12 06:50:52.000,21.949999999999996,5.0,42
12,NANCY,THOMAS,India,Yamuna Nagar,39.870000000000005,13,36.92,8,18.46,4.0,0.6153846153846154,2005-07-31 07:45:33.000,21.410000000000004,9.0,43
370,WAYNE,TRUONG,India,Gulbarga,27.919999999999998,8,6.99,1,6.99,1.0,0.25,2005-07-27 09:47:53.000,20.93,7.0,44
217,AGNES,BISHOP,India,Sambhal,33.910000000000004,9,26.950000000000003,5,13.475000000000001,2.5,0.1111111111111111,2005-07-30 11:16:37.000,20.435000000000002,6.5,45
412,ALLEN,BUTTERFIELD,India,Hoshiarpur,26.93,7,13.950000000000001,5,6.9750000000000005,2.5,0.5714285714285714,2005-07-31 13:50:38.000,19.955,4.5,46
152,ALICIA,MILLS,India,Nagaon,25.940000000000005,6,14.97,3,7.485,1.5,0.16666666666666666,2005-07-06 03:40:36.000,18.455000000000005,4.5,47
60,MILDRED,BAILEY,India,Jaipur,27.92,8,19.950000000000003,5,9.975000000000001,2.5,0.25,2005-07-27 03:55:10.000,17.945,5.5,48
379,CARLOS,COUGHLIN,India,Bhavnagar,30.940000000000005,6,27.95,5,13.975,2.5,0.3333333333333333,2005-07-27 03:18:32.000,16.965000000000003,3.5,49
492,LESTER,KRAUS,India,Kanchrapara,26.93,7,24.950000000000003,5,12.475000000000001,2.5,0.42857142857142855,2005-07-11 15:23:46.000,14.454999999999998,4.5,50
372,STEVE,MACKENZIE,Indonesia,Probolinggo,77.84000000000002,16,17.950000000000003,5,8.975000000000001,2.5,0.625,2005-07-30 09:51:14.000,68.86500000000001,13.5,1
473,JORGE,OLIVARES,Indonesia,Lhokseumawe,57.87000000000002,13,25.93,7,12.965,3.5,0.46153846153846156,2005-07-30 05:50:08.000,44.905000000000015,9.5,2
524,JARED,ELY,Indonesia,Purwakarta,48.92000000000001,8,15.950000000000001,5,7.9750000000000005,2.5,0.5,2005-07-27 02:14:40.000,40.94500000000001,5.5,3
542,LONNIE,TIRADO,Indonesia,Pangkal Pinang,47.92000000000001,8,25.96,4,12.98,2.0,0.375,2005-07-29 10:29:16.000,34.94000000000001,6.0,4
203,TARA,RYAN,Indonesia,Gorontalo,40.93000000000001,7,19.95,5,9.975,2.5,0.5714285714285714,2005-07-30 05:21:32.000,30.955000000000005,4.5,5
116,VICTORIA,GIBSON,Indonesia,Pemalang,41.900000000000006,10,25.930000000000007,7,12.965000000000003,3.5,0.6,2005-07-30 14:07:50.000,28.935000000000002,6.5,6
153,SUZANNE,NICHOLS,Indonesia,Jakarta,39.900000000000006,10,12.96,4,12.96,4.0,0.3,2005-07-07 10:59:39.000,26.940000000000005,6.0,7
411,NORMAN,CURRIER,Indonesia,Cianjur,32.88,12,11.950000000000001,5,5.9750000000000005,2.5,0.4166666666666667,2005-07-31 04:21:45.000,26.905,9.5,8
458,LLOYD,DOWD,Indonesia,Tegal,31.91,9,6.98,2,6.98,2.0,0.4444444444444444,2005-07-28 12:08:29.000,24.93,7.0,9
459,TOMMY,COLLAZO,Iran,Qomsheh,89.81999999999998,18,28.92,8,14.46,4.0,0.3333333333333333,2005-07-31 21:14:31.000,75.35999999999999,14.0,1
185,ROBERTA,HARPER,Iran,Shahr-e Kord,50.88000000000001,12,19.94,6,9.97,3.0,0.4166666666666667,2005-07-30 23:04:13.000,40.91000000000001,9.0,2
36,KATHLEEN,ADAMS,Iran,Arak,40.870000000000005,13,2.9699999999999998,3,1.4849999999999999,1.5,0.46153846153846156,2005-07-30 18:52:19.000,39.385000000000005,11.5,3
10,DOROTHY,TAYLOR,Iran,Esfahan,45.89000000000001,11,20.94,6,10.47,3.0,0.45454545454545453,2005-07-28 22:34:12.000,35.42000000000001,8.0,4
279,DIANNE,SHELTON,Iran,Tabriz,42.910000000000004,9,20.930000000000003,7,10.465000000000002,3.5,0.5555555555555556,2005-07-28 13:05:50.000,32.445,5.5,5
368,HARRY,ARCE,Iran,Najafabad,51.88000000000002,12,48.900000000000006,10,24.450000000000003,5.0,0.4166666666666667,2005-07-29 00:01:04.000,27.430000000000014,7.0,6
377,HOWARD,FORTNER,Iran,Kermanshah,41.89000000000001,11,14.950000000000001,5,14.950000000000001,5.0,0.45454545454545453,2005-07-30 22:29:13.000,26.940000000000005,6.0,7
449,OSCAR,AQUINO,Iran,Sirjan,36.92000000000001,8,27.939999999999998,6,13.969999999999999,3.0,0.375,2005-07-10 16:19:53.000,22.95000000000001,5.0,8
579,DARYL,LARUE,Iraq,Mosul,65.86000000000001,14,12.97,3,12.97,3.0,0.42857142857142855,2005-07-30 04:53:23.000,52.890000000000015,11.0,1
102,CRYSTAL,FORD,Israel,Ashdod,84.78999999999999,21,19.950000000000003,5,9.975000000000001,2.5,0.5714285714285714,2005-07-31 04:15:38.000,74.815,18.5,1
315,KENNETH,GOODEN,Israel,Bat Yam,47.92000000000001,8,16.97,3,8.485,1.5,0.625,2005-07-29 06:52:54.000,39.43500000000001,6.5,2
161,GERALDINE,PERKINS,Israel,Tel Aviv-Jaffa,41.90000000000001,10,24.92,8,12.46,4.0,0.6,2005-07-30 21:08:32.000,29.440000000000012,6.0,3
309,CHRISTOPHER,GRECO,Italy,Brescia,76.83999999999999,16,33.94,6,16.97,3.0,0.5,2005-07-31 15:47:51.000,59.86999999999999,13.0,1
525,ADRIAN,CLARY,Italy,Udine,49.89000000000001,11,8.98,2,4.49,1.0,0.5454545454545454,2005-07-31 07:34:07.000,45.400000000000006,10.0,2
221,BESSIE,MORRISON,Italy,Syrakusa,58.88000000000002,12,28.940000000000005,6,14.470000000000002,3.0,0.4166666666666667,2005-07-31 12:58:20.000,44.41000000000001,9.0,3
499,MARC,OUTLAW,Italy,Brindisi,43.88000000000001,12,17.950000000000003,5,8.975000000000001,2.5,0.6666666666666666,2005-07-31 03:13:13.000,34.90500000000001,9.5,4
439,ALEXANDER,FENNELL,Italy,Bergamo,45.88000000000002,12,37.910000000000004,9,18.955000000000002,4.5,0.6666666666666666,2005-07-30 17:21:39.000,26.925000000000015,7.5,5
541,DARREN,WINDHAM,Italy,Livorno,33.93000000000001,7,22.96,4,11.48,2.0,0.42857142857142855,2005-07-29 03:52:49.000,22.450000000000006,5.0,6
33,ANNA,HILL,Italy,Alessandria,29.920000000000005,8,22.97,3,11.485,1.5,0.75,2005-07-30 14:26:11.000,18.435000000000006,6.5,7
531,JAMIE,WAUGH,Japan,Kuwana,64.86000000000001,14,10.97,3,5.485,1.5,0.2857142857142857,2005-07-27 16:00:00.000,59.375000000000014,12.5,1
574,JULIAN,VEST,Japan,Akishima,64.85000000000002,15,16.94,6,8.47,3.0,0.8666666666666667,2005-07-31 09:25:57.000,56.380000000000024,12.0,2
285,MIRIAM,MCKINNEY,Japan,Otsu,68.87,13,17.97,3,17.97,3.0,0.46153846153846156,2005-07-29 08:24:47.000,50.900000000000006,10.0,3
355,TERRY,GRISSOM,Japan,Matsue,52.89000000000001,11,7.970000000000001,3,3.9850000000000003,1.5,0.5454545454545454,2005-07-12 00:20:29.000,48.90500000000001,9.5,4
404,STANLEY,SCROGGINS,Japan,Omiya,59.860000000000014,14,21.950000000000003,5,10.975000000000001,2.5,0.7857142857142857,2005-07-30 23:03:32.000,48.88500000000001,11.5,5
337,JERRY,JORDON,Japan,Onomichi,62.88000000000001,12,31.95,5,15.975,2.5,0.4166666666666667,2005-07-30 07:05:54.000,46.90500000000001,9.5,6
79,RACHEL,BARNES,Japan,Kamakura,53.87000000000002,13,18.950000000000003,5,9.475000000000001,2.5,0.38461538461538464,2005-07-31 12:28:05.000,44.39500000000002,10.5,7
11,LISA,ANDERSON,Japan,Sagamihara,53.890000000000015,11,22.96,4,11.48,2.0,0.45454545454545453,2005-07-30 03:17:13.000,42.41000000000001,9.0,8
519,RON,DELUCA,Japan,Isesaki,51.87000000000001,13,21.96,4,10.98,2.0,0.3076923076923077,2005-07-31 20:39:38.000,40.890000000000015,11.0,9
240,MARLENE,WELCH,Japan,Iwaki,51.88000000000001,12,25.94,6,12.97,3.0,0.5,2005-07-30 01:11:11.000,38.91000000000001,9.0,10
385,PHILLIP,HOLM,Japan,Tama,44.89000000000001,11,12.950000000000001,5,6.4750000000000005,2.5,0.36363636363636365,2005-07-28 07:04:36.000,38.415000000000006,8.5,11
264,GWENDOLYN,MAY,Japan,Higashiosaka,51.88,12,13.96,4,13.96,4.0,0.25,2005-07-31 00:35:05.000,37.92,8.0,12
29,ANGELA,HERNANDEZ,Japan,Shimonoseki,46.89000000000001,11,23.919999999999998,8,11.959999999999999,4.0,0.45454545454545453,2005-07-31 15:48:54.000,34.93000000000001,7.0,13
1,MARY,SMITH,Japan,Sasebo,50.88000000000002,12,35.91,9,17.955,4.5,0.5,2005-07-31 02:42:18.000,32.92500000000002,7.5,14
547,KURT,EMMONS,Japan,Kanazawa,41.900000000000006,10,20.96,4,10.48,2.0,0.5,2005-07-27 21:51:48.000,31.420000000000005,8.0,15
365,BRUCE,SCHWARZ,Japan,Okinawa,44.90000000000001,10,28.93,7,14.465,3.5,0.6,2005-07-30 09:36:52.000,30.435000000000013,6.5,16
141,DEBBIE,REYES,Japan,Fukuyama,41.89000000000001,11,23.96,4,11.98,2.0,0.5454545454545454,2005-07-31 06:47:13.000,29.910000000000007,9.0,17
396,EARL,SHANKS,Japan,Iwatsuki,39.88000000000001,12,19.96,4,9.98,2.0,0.8333333333333334,2005-07-31 21:31:49.000,29.90000000000001,10.0,18
503,ANGEL,BARCLAY,Japan,Ueda,41.90000000000001,10,24.93,7,12.465,3.5,0.5,2005-07-31 08:35:18.000,29.435000000000013,6.5,19
401,TONY,CARRANZA,Japan,Koriyama,36.900000000000006,10,11.97,3,11.97,3.0,0.4,2005-07-29 17:58:58.000,24.930000000000007,7.0,20
147,JOANNE,ROBERTSON,Japan,Urawa,31.87,13,18.94,6,9.47,3.0,0.3076923076923077,2005-07-30 00:48:19.000,22.4,10.0,21
34,REBECCA,SCOTT,Japan,Kurashiki,33.910000000000004,9,11.97,3,11.97,3.0,0.4444444444444444,2005-07-30 11:17:33.000,21.940000000000005,6.0,22
391,CLARENCE,GAMEZ,Japan,Izumisano,37.89000000000001,11,35.900000000000006,10,17.950000000000003,5.0,0.36363636363636365,2005-07-30 01:35:01.000,19.940000000000005,6.0,23
573,BYRON,BOX,Kazakstan,Zhezqazghan,70.85000000000001,15,23.950000000000003,5,11.975000000000001,2.5,0.5333333333333333,2005-07-31 16:42:16.000,58.87500000000001,12.5,1
76,IRENE,PRICE,Kazakstan,Pavlodar,25.91,9,15.920000000000002,8,7.960000000000001,4.0,0.1111111111111111,2005-07-30 02:38:45.000,17.95,5.0,2
363,ROY,WHITING,Kenya,Nyeri,69.85000000000002,15,26.940000000000005,6,13.470000000000002,3.0,0.3333333333333333,2005-07-31 16:58:42.000,56.380000000000024,12.0,1
23,SARAH,LEWIS,Latvia,Liepaja,60.87000000000001,13,29.92,8,14.96,4.0,0.38461538461538464,2005-07-31 21:50:24.000,45.91000000000001,9.0,1
347,RYAN,SALISBURY,Latvia,Daugavpils,65.83000000000001,17,31.950000000000003,5,31.950000000000003,5.0,0.47058823529411764,2005-07-31 13:37:51.000,33.88000000000001,12.0,2
57,EVELYN,MORGAN,Liechtenstein,Vaduz,49.850000000000016,15,35.93,7,17.965,3.5,0.4666666666666667,2005-07-31 07:34:52.000,31.885000000000016,11.5,1
557,FELIX,GAFFNEY,Lithuania,Vilnius,26.9,10,21.950000000000003,5,10.975000000000001,2.5,0.5,2005-07-30 18:49:58.000,15.924999999999997,7.5,1
81,ANDREA,HENDERSON,Madagascar,Mahajanga,23.939999999999998,6,13.96,4,6.98,2.0,0.5,2005-07-30 22:20:09.000,16.959999999999997,4.0,1
166,LYNN,PAYNE,Malawi,Lilongwe,56.87000000000002,13,15.950000000000001,5,7.9750000000000005,2.5,0.38461538461538464,2005-07-12 20:50:39.000,48.89500000000002,10.5,1
306,CHARLES,KOWALSKI,Malaysia,Sungai Petani,53.86000000000002,14,18.96,4,9.48,2.0,0.5714285714285714,2005-07-30 20:07:06.000,44.380000000000024,12.0,1
58,JEAN,BELL,Malaysia,Kuching,38.910000000000004,9,16.94,6,8.47,3.0,0.5555555555555556,2005-07-31 18:48:08.000,30.440000000000005,6.0,2
482,MAURICE,CRAWLEY,Mexico,Coatzacoalcos,69.88000000000001,12,16.950000000000003,5,8.475000000000001,2.5,0.6666666666666666,2005-07-31 13:32:31.000,61.40500000000001,9.5,1
425,FRANCIS,SIKES,Mexico,San Juan Bautista Tuxtepec,67.83000000000001,17,12.98,2,6.49,1.0,0.5882352941176471,2005-07-31 21:24:53.000,61.34000000000001,16.0,2
273,PRISCILLA,LOWE,Mexico,Salamanca,67.85000000000001,15,26.929999999999996,7,13.464999999999998,3.5,0.5333333333333333,2005-07-30 12:13:48.000,54.38500000000001,11.5,3
84,SARA,PERRY,Mexico,Atlixco,64.88000000000001,12,27.910000000000004,9,13.955000000000002,4.5,0.4166666666666667,2005-07-29 15:04:27.000,50.92500000000001,7.5,4
467,ALVIN,DELOACH,Mexico,Cuauhtmoc,66.87000000000002,13,35.95,5,17.975,2.5,0.38461538461538464,2005-07-29 19:42:33.000,48.89500000000002,10.5,5
582,ANDY,VANHORN,Mexico,Huejutla de Reyes,53.90000000000001,10,12.96,4,6.48,2.0,0.5,2005-07-31 09:48:41.000,47.420000000000016,8.0,6
323,MATTHEW,MAHAN,Mexico,Cuautla,58.85000000000002,15,22.94,6,11.47,3.0,0.3333333333333333,2005-07-31 18:35:54.000,47.380000000000024,12.0,7
581,VIRGIL,WOFFORD,Mexico,Jos Azueta,57.860000000000014,14,21.950000000000003,5,10.975000000000001,2.5,0.35714285714285715,2005-07-27 03:31:48.000,46.88500000000001,11.5,8
486,GLEN,TALBERT,Mexico,Acua,58.88000000000002,12,29.93,7,14.965,3.5,0.5833333333333334,2005-07-30 10:21:03.000,43.91500000000002,8.5,9
115,WENDY,HARRISON,Mexico,Nezahualcyotl,50.85000000000001,15,15.940000000000001,6,7.970000000000001,3.0,0.4,2005-07-31 18:25:30.000,42.88000000000001,12.0,10
488,SHANE,MILLARD,Mexico,La Paz,50.890000000000015,11,9.98,2,9.98,2.0,0.45454545454545453,2005-07-31 01:23:00.000,40.91000000000001,9.0,11
587,SERGIO,STANFIELD,Mexico,Celaya,48.900000000000006,10,21.94,6,10.97,3.0,0.8,2005-07-31 14:43:34.000,37.93000000000001,7.0,12
578,WILLARD,LUMPKIN,Mexico,Carmen,45.89000000000001,11,15.96,4,7.98,2.0,0.6363636363636364,2005-07-31 18:37:47.000,37.91000000000001,9.0,13
108,TRACY,COLE,Mexico,Huixquilucan,51.870000000000005,13,30.930000000000003,7,15.465000000000002,3.5,0.46153846153846156,2005-07-31 09:24:55.000,36.405,9.5,14
369,FRED,WHEAT,Mexico,Jurez,45.88000000000002,12,19.95,5,9.975,2.5,0.4166666666666667,2005-07-31 16:49:31.000,35.905000000000015,9.5,15
133,PAULINE,HENRY,Mexico,Torren,47.87000000000002,13,23.94,6,11.97,3.0,0.5384615384615384,2005-07-31 06:33:41.000,35.90000000000002,10.0,16
319,RONALD,WEINER,Mexico,San Felipe del Progreso,52.88000000000002,12,38.91,9,19.455,4.5,0.5,2005-07-12 02:07:59.000,33.42500000000002,7.5,17
414,VINCENT,RALSTON,Mexico,Allende,40.9,10,29.95,5,14.975,2.5,0.5,2005-07-31 21:01:46.000,25.924999999999997,7.5,18
570,IVAN,CROMWELL,Mexico,Monclova,44.860000000000014,14,40.92000000000001,8,20.460000000000004,4.0,0.5714285714285714,2005-07-31 17:51:23.000,24.40000000000001,10.0,19
247,STELLA,MORENO,Mexico,Coacalco de Berriozbal,33.93000000000001,7,21.96,4,10.98,2.0,0.42857142857142855,2005-07-09 00:57:46.000,22.950000000000006,5.0,20
364,BENJAMIN,VARNEY,Mexico,Guadalajara,35.92000000000001,8,25.940000000000005,6,12.970000000000002,3.0,0.375,2005-07-30 14:59:01.000,22.950000000000006,5.0,21
575,ISAAC,OGLESBY,Mexico,Cuernavaca,36.91,9,27.92,8,13.96,4.0,0.4444444444444444,2005-07-31 08:57:35.000,22.949999999999996,5.0,22
38,MARTHA,GONZALEZ,Moldova,Chisinau,65.82000000000002,18,15.950000000000001,5,15.950000000000001,5.0,0.5,2005-07-31 21:08:33.000,49.87000000000002,13.0,1
40,AMANDA,CARTER,Morocco,Nador,40.89000000000001,11,21.950000000000003,5,10.975000000000001,2.5,0.36363636363636365,2005-07-31 16:53:43.000,29.915000000000006,8.5,1
22,LAURA,RODRIGUEZ,Morocco,Sal,31.93,7,21.96,4,10.98,2.0,0.2857142857142857,2005-07-30 20:38:05.000,20.95,5.0,2
257,MARSHA,DOUGLAS,Mozambique,Beira,88.82,18,14.950000000000001,5,7.4750000000000005,2.5,0.4444444444444444,2005-07-31 11:00:58.000,81.345,15.5,1
433,DON,BONE,Mozambique,Naala-Porto,65.86000000000001,14,19.98,2,19.98,2.0,0.42857142857142855,2005-07-30 11:19:18.000,45.88000000000001,12.0,2
97,ANNIE,RUSSELL,Mozambique,Tete,40.88000000000001,12,8.97,3,8.97,3.0,0.4166666666666667,2005-07-31 03:19:28.000,31.91000000000001,9.0,3
513,DUANE,TUBBS,Nauru,Yangor,60.87000000000001,13,17.96,4,8.98,2.0,0.46153846153846156,2005-07-31 18:06:06.000,51.890000000000015,11.0,1
321,KEVIN,SCHULER,Nepal,Birgunj,50.90000000000001,10,22.950000000000003,5,11.475000000000001,2.5,0.6,2005-07-29 16:17:05.000,39.42500000000001,7.5,1
137,RHONDA,KENNEDY,Netherlands,Apeldoorn,96.80999999999999,19,22.950000000000003,5,11.475000000000001,2.5,0.5789473684210527,2005-07-31 23:40:11.000,85.33499999999998,16.5,1
415,GLENN,PULLEN,Netherlands,Amersfoort,40.89000000000001,11,12.97,3,6.485,1.5,0.6363636363636364,2005-07-31 03:07:16.000,34.40500000000001,9.5,2
184,VIVIAN,RUIZ,Netherlands,s-Hertogenbosch,36.91000000000001,9,13.950000000000001,5,6.9750000000000005,2.5,0.5555555555555556,2005-07-28 03:19:23.000,29.93500000000001,6.5,3
474,DUSTIN,GILLETTE,Netherlands,Emmen,31.9,10,24.97,3,12.485,1.5,0.6,2005-07-30 04:42:54.000,19.415,8.5,4
8,SUSAN,WILSON,New Zealand,Hamilton,35.88000000000001,12,20.96,4,10.48,2.0,0.5833333333333334,2005-07-29 21:42:49.000,25.40000000000001,10.0,1
286,VELMA,LUCAS,Nigeria,Effon-Alaiye,76.83000000000001,17,20.97,3,10.485,1.5,0.47058823529411764,2005-07-31 20:54:20.000,66.34500000000001,15.5,1
103,GLADYS,HAMILTON,Nigeria,Ilorin,68.85000000000001,15,25.94,6,12.97,3.0,0.5333333333333333,2005-07-30 19:42:07.000,55.88000000000001,12.0,2
284,SONIA,GREGORY,Nigeria,Benin City,60.88000000000002,12,17.94,6,8.97,3.0,0.3333333333333333,2005-07-28 04:33:15.000,51.91000000000002,9.0,3
232,CONSTANCE,REID,Nigeria,Zaria,57.860000000000014,14,18.96,4,9.48,2.0,0.35714285714285715,2005-07-29 03:12:26.000,48.38000000000001,12.0,4
409,RODNEY,MOELLER,Nigeria,Deba Habe,58.850000000000016,15,21.97,3,10.985,1.5,0.5333333333333333,2005-07-29 18:09:22.000,47.865000000000016,13.5,5
80,MARILYN,ROSS,Nigeria,Ife,61.88000000000002,12,15.97,3,15.97,3.0,0.6666666666666666,2005-07-27 22:19:08.000,45.91000000000002,9.0,6
198,ELSIE,KELLEY,Nigeria,Ikerre,52.850000000000016,15,17.94,6,8.97,3.0,0.4666666666666667,2005-07-31 22:18:43.000,43.88000000000002,12.0,7
277,OLGA,JIMENEZ,Nigeria,Ogbomosho,46.88000000000001,12,35.92000000000001,8,17.960000000000004,4.0,0.4166666666666667,2005-07-31 14:20:59.000,28.920000000000005,8.0,8
280,TRACEY,BARRETT,Nigeria,Owo,34.89000000000001,11,14.96,4,7.48,2.0,0.45454545454545453,2005-07-30 01:31:25.000,27.410000000000007,9.0,9
562,WALLACE,SLONE,Nigeria,Sokoto,38.91000000000001,9,29.93,7,14.965,3.5,0.6666666666666666,2005-07-28 19:57:31.000,23.94500000000001,5.5,10
156,BERTHA,FERGUSON,Nigeria,Ondo,34.91000000000001,9,28.94,6,14.47,3.0,0.6666666666666666,2005-07-28 08:31:45.000,20.440000000000012,6.0,11
157,DARLENE,ROSE,North Korea,Pyongyang,52.83000000000001,17,6.970000000000001,3,3.4850000000000003,1.5,0.47058823529411764,2005-07-31 16:03:56.000,49.34500000000001,15.5,1
498,GENE,SANBORN,Oman,Salala,51.85000000000001,15,34.91,9,17.455,4.5,0.4666666666666667,2005-07-31 07:00:08.000,34.39500000000001,10.5,1
9,MARGARET,MOORE,Oman,Masqat,28.910000000000004,9,23.950000000000003,5,11.975000000000001,2.5,0.6666666666666666,2005-07-30 06:34:07.000,16.935000000000002,6.5,2
20,SHARON,ROBINSON,Pakistan,Mardan,42.90000000000001,10,26.93,7,13.465,3.5,0.3,2005-07-11 15:10:18.000,29.435000000000013,6.5,1
416,JEFFERY,PINSON,Pakistan,Dadu,36.900000000000006,10,20.92,8,10.46,4.0,0.6,2005-07-28 11:56:57.000,26.440000000000005,6.0,2
223,MELINDA,FERNANDEZ,Pakistan,Mandi Bahauddin,32.93000000000001,7,13.97,3,6.985,1.5,0.5714285714285714,2005-07-31 19:15:39.000,25.945000000000007,5.5,3
399,DANNY,ISOM,Pakistan,Okara,30.92000000000001,8,26.95,5,13.475,2.5,0.875,2005-07-31 08:40:54.000,17.445000000000007,5.5,4
345,CARL,ARTIS,Paraguay,San Lorenzo,49.90000000000001,10,13.940000000000001,6,6.970000000000001,3.0,0.6,2005-07-30 12:49:57.000,42.930000000000014,7.0,1
226,MAUREEN,LITTLE,Paraguay,Asuncin,41.91000000000001,9,7.98,2,7.98,2.0,0.7777777777777778,2005-07-29 14:05:12.000,33.93000000000001,7.0,2
122,THELMA,MURRAY,Peru,Lima,61.85000000000001,15,31.910000000000004,9,15.955000000000002,4.5,0.4666666666666667,2005-07-31 14:47:57.000,45.89500000000001,10.5,1
304,DAVID,ROYAL,Peru,Callao,52.88000000000001,12,35.93,7,17.965,3.5,0.5,2005-07-31 17:29:48.000,34.915000000000006,8.5,2
565,JAIME,NETTLES,Peru,Hunuco,34.89,11,24.95,5,12.475,2.5,0.7272727272727273,2005-07-31 18:29:09.000,22.415,8.5,3
597,FREDDIE,DUGGAN,Peru,Sullana,26.930000000000007,7,19.950000000000003,5,9.975000000000001,2.5,0.5714285714285714,2005-07-31 18:24:39.000,16.955000000000005,4.5,4
522,ARNOLD,HAVENS,Philippines,Santa Rosa,96.82,18,22.950000000000003,5,11.475000000000001,2.5,0.3888888888888889,2005-07-30 20:44:10.000,85.345,15.5,1
373,LOUIS,LEONE,Philippines,Tanauan,68.84000000000002,16,14.97,3,7.485,1.5,0.375,2005-07-30 23:26:03.000,61.35500000000002,14.5,2
71,KATHY,JAMES,Philippines,Baybay,70.82000000000001,18,26.950000000000003,5,13.475000000000001,2.5,0.4444444444444444,2005-07-28 19:46:06.000,57.345000000000006,15.5,3
236,MARCIA,DEAN,Philippines,Tanza,73.8,20,46.89000000000001,11,23.445000000000004,5.5,0.5,2005-07-31 22:01:41.000,50.35499999999999,14.5,4
580,ROSS,GREY,Philippines,Iligan,49.850000000000016,15,1.98,2,0.99,1.0,0.5333333333333333,2005-07-31 13:10:45.000,48.860000000000014,14.0,5
244,VIOLA,HANSON,Philippines,Lapu-Lapu,54.86000000000002,14,23.95,5,11.975,2.5,0.35714285714285715,2005-07-31 22:28:05.000,42.88500000000002,11.5,6
263,HILDA,HOPKINS,Philippines,Mandaluyong,43.870000000000005,13,16.96,4,8.48,2.0,0.6153846153846154,2005-07-28 08:46:14.000,35.39,11.0,7
349,JOE,GILLILAND,Philippines,Imus,45.88000000000002,12,24.950000000000003,5,12.475000000000001,2.5,0.6666666666666666,2005-07-31 08:54:47.000,33.405000000000015,9.5,8
27,SHIRLEY,ALLEN,Philippines,Davao,46.88,12,33.910000000000004,9,16.955000000000002,4.5,0.5,2005-07-31 14:39:52.000,29.925,7.5,9
72,THERESA,WATSON,Philippines,Taguig,36.900000000000006,10,15.96,4,7.98,2.0,0.5,2005-07-30 05:58:27.000,28.920000000000005,8.0,10
434,EDDIE,TOMLIN,Philippines,Ozamis,40.910000000000004,9,34.92000000000001,8,17.460000000000004,4.0,0.5555555555555556,2005-07-27 19:18:17.000,23.45,5.0,11
461,DEREK,BLAKELY,Philippines,Gingoog,26.89,11,17.97,3,8.985,1.5,0.7272727272727273,2005-07-31 21:10:03.000,17.905,9.5,12
128,MARJORIE,TUCKER,Poland,Jastrzebie-Zdrj,65.84000000000002,16,17.96,4,8.98,2.0,0.625,2005-07-31 13:02:07.000,56.860000000000014,14.0,1
